date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20171115,2,O3,2,3,2,2,2,2,2,6,49,2,6,2,3,2,2,2,6,20,27,19,19,2,74,43,16,47,46,2,2,3,2,2,3,2,2
20171115,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,2,CO,0.7,0.6,0.6,0.6,0.9,0.7,1,0.8,0.3,0.9,0.9,0.8,0.1,1,1.1,1.2,0.7,0.6,0.5,1.3,0.5,1,0.4,0.7,0.5,0.3,0.2,1,1.2,4.1,0.6,0.7,0.6,1.2,1.2
20171115,2,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,3,SO2,7,2,3,2,6,9,2,2,2,6,12,3,4,2,4,,4,2,3,2,2,2,2,5,2,2,2,6,3,6,7,6,6,9,24
20171115,3,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,3,NO2,67,53,58,66,64,76,64,10,3,69,60,37,61,64,70,,51,29,21,22,7,55,2,19,43,7,9,66,49,42,76,67,71,77,88
20171115,3,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,3,O3,2,3,2,2,2,2,2,58,67,2,28,2,3,2,2,,10,20,35,25,42,2,76,31,26,52,47,2,2,3,2,2,4,2,2
20171115,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,3,CO,0.9,0.6,0.4,0.6,0.8,1.2,0.6,0.2,0.2,0.6,0.8,0.4,0.6,0.9,1,,0.7,0.7,0.5,1.2,0.4,0.6,0.2,1.2,0.2,0.3,0.3,1,0.9,2.5,0.9,0.7,0.5,0.7,1.2
20171115,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,4,SO2,2,2,2,2,3,5,2,2,2,4,10,5,5,2,5,10,4,2,3,2,2,2,2,2,2,2,2,6,2,,6,6,3,5,24
20171115,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,4,NO2,18,53,26,45,32,69,33,9,2,66,20,39,59,69,72,89,50,40,29,38,8,42,2,9,35,12,7,67,47,,72,67,32,71,90
20171115,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,4,O3,52,17,59,35,,2,39,62,66,6,65,2,,2,2,2,10,6,30,6,,31,72,70,31,44,50,2,3,,,,,13,2
20171115,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,4,CO,0.2,0.5,0.3,0.4,0.3,0.8,0.3,0.1,0.2,0.5,0.8,0.3,0.4,0.7,1,1,0.7,0.7,0.6,1.3,0.2,0.4,0.2,0.3,0.3,0.3,0.3,1,0.9,,0.6,0.6,0.3,0.6,1.1
20171115,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,5,SO2,2,2,2,2,3,3,2,2,2,5,7,3,3,2,2,6,4,2,4,2,2,2,2,2,2,,2,5,2,4,3,6,3,3,22
20171115,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,5,NO2,15,18,13,10,56,58,12,6,2,60,13,39,14,43,18,71,50,10,28,32,20,11,7,2,28,,11,63,38,43,16,34,12,42,87
20171115,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,5,O3,53,45,69,57,29,6,57,66,74,6,74,4,52,16,54,2,9,46,40,26,35,57,66,72,39,,46,2,3,2,52,27,55,38,2
20171115,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,5,CO,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.1,0.2,0.5,0.6,0.5,0.3,0.5,0.4,0.7,0.6,0.9,0.6,1.2,0.3,0.2,0.3,0.2,0.3,,0.3,0.9,0.9,1.9,0.2,0.3,0.2,0.4,1
20171115,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,6,SO2,3,2,2,2,4,3,2,2,2,2,4,2,2,2,2,6,4,2,4,2,2,2,2,2,3,2,2,3,2,4,3,6,3,5,16
20171115,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,6,NO2,48,22,15,12,66,65,19,11,2,31,6,33,11,41,36,70,45,13,46,31,28,18,13,2,22,8,10,57,42,43,24,46,31,65,83
20171115,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,6,O3,18,46,69,61,6,2,52,58,75,42,83,38,64,25,41,2,16,53,26,32,35,42,58,70,47,46,50,14,5,2,55,16,41,21,2
20171115,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,6,CO,0.4,0.3,0.2,0.2,0.4,0.5,0.3,0.2,0.2,0.3,0.5,0.3,0.2,0.5,0.4,0.6,0.6,0.6,0.7,1.2,0.3,0.3,0.3,0.2,0.4,0.3,0.3,0.4,0.6,2,0.3,0.4,0.3,0.5,0.8
20171115,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,7,SO2,4,2,2,2,4,3,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,5,3,6,4,6,15
20171115,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,7,NO2,65,53,37,27,66,65,44,17,2,28,5,29,16,31,65,69,40,17,31,12,10,16,21,2,22,2,14,66,15,40,53,61,69,78,89
20171115,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,7,O3,2,12,37,40,6,2,29,50,75,47,84,59,61,39,4,3,27,49,48,55,70,47,48,68,46,61,44,2,54,2,20,3,6,10,2
20171115,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,7,CO,0.6,0.4,0.3,0.3,0.5,0.4,0.4,0.2,0.2,0.3,0.5,0.3,0.2,0.4,0.5,0.4,0.5,0.6,0.5,0.8,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.4,0.2,2.4,0.6,0.4,0.5,0.5,0.9
20171115,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,8,SO2,4,3,2,2,7,4,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,4,2,6,4,6,3,5,10
20171115,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,8,NO2,60,53,51,48,52,66,49,29,16,37,8,24,17,25,66,46,18,29,21,18,18,13,31,3,22,2,11,61,11,40,60,67,56,74,85
20171115,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,8,O3,6,17,18,22,24,2,25,39,50,38,82,52,60,48,3,26,56,38,60,49,63,53,38,63,44,64,49,8,61,4,14,2,19,10,2
20171115,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,8,CO,0.8,0.5,0.5,0.4,0.6,0.5,0.4,0.3,0.3,0.4,0.5,0.3,0.2,0.4,0.6,0.4,0.5,0.9,0.4,0.9,0.3,0.3,0.4,0.2,0.4,0.3,0.3,0.5,0.3,2.4,0.5,0.7,0.5,0.6,0.8
20171115,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,9,SO2,4,2,2,3,5,3,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,2,3,2,6,2,2,3,2,12,4,7,3,4,6
20171115,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,9,NO2,40,41,32,41,46,42,31,28,19,36,9,20,13,19,56,33,5,15,11,13,28,8,19,5,21,2,16,51,8,54,40,58,44,59,69
20171115,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,9,O3,27,32,45,31,31,27,41,43,47,37,82,46,65,52,19,43,69,52,72,54,43,58,53,65,46,66,44,21,68,6,33,9,33,20,12
20171115,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,9,CO,0.5,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.3,0.4,0.6,0.4,0.2,0.4,0.7,0.3,0.5,0.5,0.4,0.9,0.2,0.3,0.4,0.2,0.5,0.3,0.3,0.4,0.2,1.8,0.5,0.6,0.4,0.6,0.7
20171115,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,10,SO2,3,2,3,2,4,2,2,2,2,2,4,2,2,2,2,2,3,3,2,2,2,2,2,2,8,2,2,2,2,12,3,6,4,3,4
20171115,10,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,10,NO2,32,37,27,25,23,29,27,19,20,34,7,20,10,25,31,23,5,11,6,6,10,6,11,7,19,2,8,19,15,56,33,54,35,52,47
20171115,10,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,10,O3,36,37,52,47,62,42,46,51,47,39,84,49,68,47,48,54,68,56,77,65,63,61,63,64,50,66,60,57,61,15,41,13,41,30,30
20171115,10,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,10,CO,0.5,0.5,0.4,0.3,0.4,0.4,0.4,0.3,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.3,0.5,0.4,0.4,0.8,0.2,0.3,0.3,0.2,0.6,0.3,0.3,0.3,0.3,1.1,0.5,0.6,0.5,0.5,0.5
20171115,10,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,11,SO2,3,3,2,2,3,2,2,2,2,,3,2,2,2,2,2,3,3,2,2,2,2,3,2,4,2,2,2,2,,3,5,3,4,4
20171115,11,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,11,NO2,25,29,25,21,10,22,18,14,11,,10,18,10,26,30,17,2,9,6,5,10,7,12,7,15,2,4,11,,53,22,46,28,42,37
20171115,11,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,11,O3,44,47,54,53,79,54,55,58,59,,83,54,69,46,51,60,76,59,77,68,66,63,64,65,58,69,67,67,56,25,53,20,47,36,42
20171115,11,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,11,CO,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.2,0.3,,0.5,0.4,0.2,0.5,0.5,0.3,0.4,0.3,0.4,0.8,0.2,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.4,0.9,0.4,0.5,0.4,0.5,0.4
20171115,11,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,12,SO2,2,2,2,2,3,2,2,2,2,,5,2,2,2,2,,3,3,2,2,2,2,3,2,6,2,2,2,2,7,3,6,3,3,4
20171115,12,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,12,NO2,17,24,18,16,12,16,15,14,10,,24,16,16,22,26,,2,10,15,4,8,7,12,6,16,2,4,12,,41,22,43,25,34,33
20171115,12,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,12,O3,52,52,64,59,78,62,59,58,61,,72,57,64,51,56,,80,62,69,71,68,67,67,70,60,71,69,69,57,42,55,24,50,44,49
20171115,12,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,12,CO,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.2,0.3,,0.6,0.4,0.2,0.4,0.5,,0.4,0.3,0.4,0.7,0.2,0.2,0.3,0.3,0.5,0.3,0.3,0.2,0.4,0.7,0.4,0.5,0.3,0.4,0.4
20171115,12,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,13,SO2,2,2,2,2,3,2,2,2,2,2,4,2,2,,2,2,3,2,2,2,2,2,3,2,5,2,2,2,2,5,3,6,3,3,3
20171115,13,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,13,NO2,14,21,17,15,11,16,17,10,8,17,22,14,15,,19,12,2,8,19,4,6,6,10,5,15,2,4,12,,35,23,39,22,35,33
20171115,13,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,13,O3,55,57,68,60,79,65,58,64,64,57,77,58,66,,66,67,83,68,66,72,74,70,71,74,61,73,69,73,60,50,55,28,53,46,48
20171115,13,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,13,CO,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.1,0.3,0.2,0.5,0.3,0.2,,0.4,0.3,0.4,0.3,0.4,0.7,0.2,0.2,0.3,0.2,0.4,0.3,0.3,0.2,0.4,0.6,0.4,0.4,0.3,0.5,0.4
20171115,13,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,14,SO2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,3,2,2,2,2,2,2,4,2,2,2,2,4,3,6,3,4,4
20171115,14,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,14,NO2,17,19,18,14,15,21,18,10,7,17,23,14,15,21,20,13,2,10,21,4,7,7,8,6,16,2,5,12,,30,25,32,21,49,45
20171115,14,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,14,O3,52,60,65,59,74,61,58,66,66,59,79,57,68,55,66,68,83,68,66,74,74,70,78,75,63,73,68,74,62,55,55,32,55,36,40
20171115,14,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,14,CO,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.1,0.3,0.2,0.4,0.4,0.3,0.4,0.4,0.3,0.4,0.3,0.3,0.7,0.2,0.1,0.2,0.2,0.4,0.3,0.3,0.2,0.3,0.5,0.4,0.4,0.3,0.6,0.5
20171115,14,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,15,SO2,2,2,2,2,3,2,2,2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,4,2,2,2,2,3,4,6,3,4,5
20171115,15,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,15,NO2,23,25,20,,20,22,21,19,12,21,29,14,20,30,23,14,2,11,25,5,8,9,8,4,18,2,6,14,,24,40,37,30,51,49
20171115,15,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,15,O3,47,55,62,50,68,59,56,55,61,55,80,56,66,46,65,68,82,63,65,73,74,69,80,78,63,74,71,74,57,60,42,27,48,34,38
20171115,15,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,15,CO,0.7,0.4,0.4,,0.3,0.3,0.3,0.1,0.3,0.2,0.4,0.4,0.3,0.5,0.3,0.3,0.4,0.2,0.3,0.6,0.2,0.1,0.1,0.2,0.4,0.3,0.3,0.2,0.3,0.4,0.4,0.5,0.4,0.7,0.6
20171115,15,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,16,SO2,2,2,2,2,3,2,2,2,2,2,8,2,2,2,2,2,3,2,2,2,2,2,4,2,3,2,2,2,2,3,4,6,4,4,4
20171115,16,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,16,NO2,32,30,26,29,31,27,31,28,18,30,43,16,38,36,28,16,3,14,36,7,10,8,16,8,18,2,7,16,,18,52,48,39,68,56
20171115,16,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,16,O3,40,48,56,,55,53,47,48,54,46,69,49,50,40,59,66,81,58,53,71,70,70,71,69,63,74,69,71,52,64,32,18,40,20,32
20171115,16,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,16,CO,1.2,0.4,0.4,0.5,0.4,0.3,0.4,0.1,0.3,0.2,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.2,0.3,0.6,0.2,0.1,0.2,0.2,0.3,0.3,0.3,0.2,0.4,0.3,0.5,0.5,0.4,0.7,0.6
20171115,16,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,17,SO2,2,,2,2,3,2,2,2,2,2,5,2,2,2,2,2,4,2,3,2,2,2,4,3,7,2,2,3,2,3,3,6,4,4,6
20171115,17,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,17,NO2,41,38,40,42,41,40,45,40,27,42,62,21,48,43,34,29,10,17,54,12,17,10,33,17,48,2,6,26,29,27,53,60,50,76,77
20171115,17,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,17,O3,30,37,37,33,44,38,34,36,39,32,47,30,35,32,52,52,72,54,36,65,62,66,51,58,34,74,69,58,44,53,29,10,31,13,15
20171115,17,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,17,CO,0.7,0.4,0.4,0.5,0.4,0.4,0.4,0.1,0.4,0.2,0.5,0.4,0.3,0.4,0.3,0.3,0.4,0.2,0.4,0.7,0.2,0.1,0.2,0.4,0.5,0.3,0.3,0.2,0.4,0.3,0.4,0.5,0.5,0.7,0.8
20171115,17,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,18,SO2,2,8,2,2,3,2,2,4,2,2,6,2,2,2,2,2,4,2,2,2,2,2,6,2,9,2,2,3,2,5,4,6,3,5,7
20171115,18,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,18,NO2,52,,51,57,61,50,59,56,37,53,83,27,63,73,54,61,33,23,76,33,35,37,52,17,72,2,6,60,31,53,72,70,61,83,90
20171115,18,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,18,O3,19,,22,16,21,25,20,18,20,21,27,12,20,5,30,20,43,45,7,44,40,36,27,50,11,72,60,15,39,28,11,2,20,6,2
20171115,18,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,18,CO,0.4,0.6,0.4,0.6,0.5,0.4,0.4,0.2,0.5,0.3,0.6,0.5,0.4,0.6,0.4,0.4,0.4,0.3,0.4,0.8,0.4,0.3,0.5,0.3,0.5,0.3,0.3,0.4,0.4,0.4,0.6,0.7,0.6,0.7,1.1
20171115,18,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,19,SO2,3,7,2,2,3,3,2,2,2,2,7,2,2,2,2,3,4,3,2,4,2,6,7,2,4,2,2,4,2,8,5,6,3,5,8
20171115,19,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,19,NO2,65,46,62,68,78,70,75,49,49,62,110,34,80,78,73,73,35,37,79,53,33,68,68,13,61,2,20,69,44,62,76,74,69,92,95
20171115,19,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,19,O3,5,13,8,5,3,6,5,22,9,12,6,2,5,3,6,9,38,29,2,25,36,3,5,50,13,68,45,4,22,15,5,2,12,2,2
20171115,19,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,19,CO,0.5,0.6,0.5,0.7,0.6,0.7,0.6,0.2,0.8,0.5,0.7,0.6,0.5,0.7,0.4,0.6,0.5,0.7,0.6,1.2,0.5,0.8,0.6,0.3,0.4,0.3,0.3,0.7,0.5,0.8,0.6,0.9,0.7,0.8,1.2
20171115,19,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,20,SO2,3,7,2,2,3,3,2,2,2,3,15,2,3,3,3,4,4,3,3,7,2,8,5,2,2,2,2,6,3,12,5,6,4,5,12
20171115,20,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,20,NO2,66,55,68,76,79,65,77,55,47,71,118,39,85,80,76,69,35,40,70,57,16,69,50,23,57,2,16,75,54,70,79,74,73,94,97
20171115,20,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,20,O3,6,8,2,2,3,10,2,10,10,6,2,2,4,2,2,10,39,23,2,16,49,3,20,39,15,64,47,3,11,7,2,2,8,2,2
20171115,20,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,20,CO,0.5,0.7,0.6,0.8,0.8,0.6,0.8,0.3,0.7,0.5,1,0.7,0.6,0.9,0.5,0.5,0.6,1.7,0.7,1.7,0.4,1.7,0.4,0.4,0.4,0.3,0.3,0.8,0.7,1.7,0.7,1.1,0.8,0.9,1.4
20171115,20,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,21,SO2,3,6,2,2,3,3,2,3,2,4,16,2,5,2,2,4,5,2,2,4,2,6,4,2,3,2,2,5,4,12,5,5,4,6,8
20171115,21,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,21,NO2,72,60,70,76,78,73,74,61,47,77,118,41,76,77,73,78,39,26,63,40,11,63,48,17,59,3,12,70,61,64,81,72,74,86,91
20171115,21,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,21,O3,2,5,2,2,2,4,2,5,10,2,2,2,7,2,2,3,32,33,2,23,51,2,21,41,13,59,48,2,5,6,2,2,5,2,2
20171115,21,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,21,CO,0.5,0.7,0.6,0.8,0.8,0.5,1,0.8,0.6,0.5,1.2,0.7,0.7,0.9,0.5,0.6,0.6,0.8,0.7,1.5,0.4,1.5,0.4,0.4,0.4,0.4,0.2,0.9,0.8,1.8,0.7,1.1,0.8,0.9,1.2
20171115,21,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,22,SO2,3,7,3,2,3,2,2,2,2,5,24,3,5,3,2,4,5,2,4,3,2,5,6,7,3,2,2,7,6,15,6,5,5,6,9
20171115,22,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,22,NO2,74,53,65,73,75,75,73,58,51,77,119,43,80,74,75,79,47,20,61,25,8,59,41,20,63,11,12,75,61,64,81,72,78,87,90
20171115,22,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,22,O3,2,5,3,2,2,2,2,2,5,2,2,2,6,2,2,2,22,34,2,33,53,2,26,36,9,46,48,2,4,12,2,2,3,2,2
20171115,22,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,22,CO,0.6,0.7,0.5,0.8,0.7,0.6,1.1,0.9,0.7,0.6,1.7,1,0.7,0.8,0.6,0.6,0.8,0.5,1,1.5,0.4,1.2,0.6,1,0.4,0.5,0.2,1.1,0.8,3.3,0.8,0.9,1,0.8,1.3
20171115,22,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,23,SO2,4,7,4,4,4,3,3,2,2,7,24,4,5,4,3,,5,2,5,3,2,4,7,16,3,2,2,5,6,13,6,7,5,6,12
20171115,23,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,23,NO2,73,54,68,73,75,74,74,56,58,77,119,44,81,75,78,,63,16,59,24,9,56,36,31,60,12,12,62,58,58,78,72,75,84,96
20171115,23,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171115,23,O3,2,5,2,2,2,2,2,2,2,2,2,2,5,2,2,,6,37,2,32,48,2,28,27,10,42,47,2,4,8,2,2,4,2,2
20171115,23,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
