date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20171015,0,PM2.5,26,34,38,37,26,41,29,33,24,37,32,39,35,33,36,36,26,31,31,42,22,32,23,14,25,35,,31,36,46,39,41,35,40,35
20171015,0,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,0,PM10,25,29,,,,,,,,,,,38,33,,38,30,,,55,,,45,30,,,,43,,,,,,,
20171015,0,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,0,AQI,41,38,39,50,46,54,35,51,36,46,50,51,47,47,45,56,41,37,33,55,32,39,34,33,37,35,,38,45,58,53,51,43,62,58
20171015,1,PM2.5,31,33,32,35,30,30,32,34,26,40,33,32,28,36,32,33,27,23,33,33,27,32,12,21,20,31,21,26,39,34,34,34,33,48,42
20171015,1,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,1,PM10,33,,,,,,,,,,,,,,,,,,,,,,16,,,,,49,,,,,,,
20171015,1,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,1,AQI,40,53,51,50,47,48,30,42,30,51,48,50,45,45,54,53,37,26,47,56,37,44,23,35,29,46,35,49,56,53,53,46,48,58,54
20171015,2,PM2.5,32,22,33,40,38,39,27,40,20,38,32,36,39,42,43,44,33,36,33,38,23,22,23,29,31,26,37,19,38,44,32,41,48,44,44
20171015,2,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,2,PM10,31,27,,,,,,,,,,,,,,,,,,,,,27,,33,,,55,,,,,,,
20171015,2,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,2,AQI,41,37,56,54,47,45,39,50,40,48,50,47,56,53,54,53,36,36,44,44,44,37,18,26,34,30,46,49,39,62,54,48,61,52,53
20171015,3,PM2.5,30,34,36,41,43,30,37,28,25,47,35,29,25,,40,41,35,40,25,40,26,24,22,18,26,25,21,21,36,35,35,37,44,41,44
20171015,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,3,PM10,25,,,,,,,,,,,,,,,,,,,,,,15,,39,,,43,,48,,,,,47
20171015,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171015,3,AQI,28,50,53,48,46,51,47,51,37,52,43,35,36,,58,48,46,42,44,42,49,35,24,31,46,25,30,46,36,50,48,42,63,57,53
20171015,4,PM2.5,31,38,47,42,35,24,36,34,23,44,34,39,23,28,40,,36,28,35,39,33,21,26,27,43,23,21,32,34,40,28,29,31,45,43
20171015,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
