date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20170427,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,4,AQI,33,24,53,50,31,44,50,27,26,62,30,22,38,55,58,60,48,26,50,29,25,52,54,25,59,13,17,48,78,23,44,32,111,65,
20170427,5,PM2.5,15,23,10,12,12,13,12,22,3,18,7,9,13,18,25,34,,14,10,9,10,15,31,10,24,7,13,27,47,45,22,19,43,33,
20170427,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,5,PM10,35,,31,27,36,33,42,,13,40,29,19,28,67,84,72,,33,29,14,16,57,73,30,58,18,18,40,60,58,47,85,68,73,
20170427,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,5,AQI,38,33,31,27,42,35,42,34,25,40,29,23,33,59,67,61,38,33,29,14,25,54,62,30,54,18,19,46,65,63,48,68,60,62,
20170427,6,PM2.5,16,74,5,13,14,11,11,19,11,23,8,11,12,21,18,36,23,15,11,12,9,23,24,14,17,11,13,28,45,36,12,21,21,32,19
20170427,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,6,PM10,26,161,21,33,50,33,63,,20,58,39,24,32,68,65,50,95,51,33,57,25,71,84,38,54,13,21,68,52,76,46,56,50,77,39
20170427,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,6,AQI,38,106,33,33,50,38,57,32,22,54,39,24,32,59,58,51,73,51,33,54,25,61,67,38,52,16,21,59,63,63,46,53,54,64,39
20170427,7,PM2.5,15,36,20,4,21,16,13,65,10,17,20,8,23,22,19,31,17,8,14,43,9,30,23,17,20,17,14,36,33,60,,23,38,44,19
20170427,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,7,PM10,47,62,57,32,43,52,83,,20,58,88,25,93,65,39,67,70,25,46,66,48,85,51,28,79,36,40,110,79,117,,56,68,95,47
20170427,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,7,AQI,47,56,54,32,43,51,67,88,25,54,69,25,72,58,39,59,60,25,46,60,48,68,51,28,65,36,40,80,65,84,,53,59,73,47
20170427,8,PM2.5,14,20,8,14,18,18,32,41,3,20,16,12,25,,19,34,21,50,10,33,15,30,23,16,30,6,9,28,98,34,28,13,16,37,11
20170427,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,8,PM10,30,49,32,114,,31,,,20,49,46,32,79,,40,67,66,71,29,76,46,83,64,69,129,14,20,74,,101,37,43,52,74,49
20170427,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,8,AQI,30,49,32,82,30,32,46,58,25,49,46,32,65,28,40,59,58,69,30,63,46,67,57,60,90,18,20,62,129,76,40,43,51,62,49
20170427,9,PM2.5,14,17,3,11,13,8,15,16,7,16,16,10,14,39,14,30,19,48,17,30,14,23,21,20,33,15,5,20,67,46,,11,,28,15
20170427,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,9,PM10,17,42,43,23,32,33,30,,18,42,45,27,54,49,49,45,74,,29,66,57,,54,41,114,27,,60,,,,39,,57,45
20170427,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,9,AQI,21,42,43,23,32,33,30,23,28,42,45,27,52,55,49,45,62,66,33,58,54,33,52,41,82,27,18,55,90,64,,39,,54,45
20170427,10,PM2.5,11,14,13,19,18,6,9,19,7,18,,8,10,31,6,30,9,19,12,16,16,16,17,9,,23,20,15,56,35,22,8,21,22,16
20170427,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,10,PM10,14,22,26,23,37,28,,,14,40,6,22,28,,40,46,42,43,33,,56,18,92,39,6,,36,59,,,26,19,33,43,32
20170427,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,10,AQI,27,23,26,27,37,28,26,28,31,40,31,29,32,44,40,46,42,43,34,23,53,23,71,39,9,33,36,55,76,50,31,23,33,43,32
20170427,11,PM2.5,12,20,,19,20,3,14,13,7,3,,10,16,21,16,25,8,16,4,20,9,7,14,,,65,13,17,64,35,9,11,8,17,12
20170427,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,11,PM10,12,26,,24,,40,,,13,35,6,21,36,,23,52,27,75,41,34,25,,48,,6,,,49,,,22,39,35,41,30
20170427,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,11,AQI,33,29,28,30,29,40,30,30,32,35,34,31,36,34,33,51,33,63,41,34,29,28,48,30,29,88,19,49,86,50,32,39,35,41,30
20170427,12,PM2.5,11,9,,11,20,17,19,21,14,7,4,14,25,14,12,33,13,27,,20,5,5,3,,6,8,24,14,36,8,9,3,13,34,15
20170427,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,12,PM10,,26,,19,,,,,,24,40,25,80,31,27,55,35,41,6,,19,17,8,,30,,,44,,41,14,20,32,40,17
20170427,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,12,AQI,35,32,29,31,32,35,31,31,32,29,40,32,65,37,35,53,35,41,6,35,33,33,38,32,34,32,34,44,51,41,34,30,33,49,29
20170427,13,PM2.5,7,13,,9,12,3,33,15,10,12,13,14,17,22,9,30,11,14,19,15,3,4,7,,8,10,15,14,18,7,,8,13,15,23
20170427,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,13,PM10,15,27,,15,31,33,,,20,24,26,34,39,35,17,55,42,37,,,27,,12,,36,,,35,,,,28,29,21,23
20170427,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,13,AQI,36,33,30,33,33,37,47,33,34,29,38,34,104,37,37,53,42,37,39,36,36,36,38,37,37,34,27,35,36,31,,32,35,26,33
20170427,14,PM2.5,9,8,,3,63,19,3,,6,24,3,18,5,26,15,36,5,,30,15,7,18,5,,12,3,16,13,50,27,10,10,20,21,14
20170427,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,14,PM10,13,37,,23,,31,6,,33,32,53,61,75,48,27,39,55,6,,,46,,59,,55,18,22,31,,,28,31,42,70,28
20170427,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,14,AQI,37,37,31,33,85,38,32,,35,34,52,56,63,48,38,51,53,27,43,38,46,38,55,37,53,37,28,38,69,39,36,33,42,60,31
20170427,15,PM2.5,11,7,8,20,48,3,16,,8,32,26,11,15,46,10,42,4,,19,24,7,15,12,10,8,,20,18,59,25,11,14,19,27,13
20170427,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,15,PM10,29,39,,42,,38,91,,30,,55,62,101,106,41,,54,,56,,72,52,54,37,62,,,40,,63,,43,36,72,31
20170427,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,15,AQI,37,39,32,42,66,39,71,36,36,46,53,56,76,78,41,59,52,28,53,39,61,51,52,38,56,29,29,40,80,57,36,43,36,61,31
20170427,16,PM2.5,8,15,19,7,3,9,5,24,4,38,15,12,16,68,16,30,10,,3,30,11,12,10,6,6,3,,17,47,68,16,16,13,24,7
20170427,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,16,PM10,39,43,,37,17,43,16,53,32,64,92,74,94,88,51,41,77,,61,,76,28,95,37,74,34,,41,,,,53,35,62,35
20170427,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,16,AQI,39,43,31,37,35,43,32,52,35,57,71,62,72,91,51,43,64,30,56,43,63,37,73,38,62,34,32,41,65,91,36,52,35,56,35
20170427,17,PM2.5,11,10,8,17,,15,10,,8,19,14,11,13,116,12,34,8,,22,24,10,15,10,10,7,4,,29,36,,10,9,13,28,11
20170427,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,17,PM10,50,52,,54,51,44,54,,37,94,80,68,98,,47,84,105,,88,39,76,60,78,65,84,30,,63,55,60,,71,42,56,42
20170427,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,17,AQI,50,51,30,52,51,44,52,,37,72,65,59,74,151,47,67,78,29,69,39,63,55,64,58,67,35,31,57,53,55,35,61,42,53,42
20170427,18,PM2.5,10,15,9,12,10,6,13,,10,14,18,10,16,123,12,36,10,,11,25,6,16,3,7,7,6,4,17,46,,22,9,,30,21
20170427,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,18,PM10,66,81,,65,72,59,40,6,40,97,83,70,117,,49,91,103,,78,65,76,87,47,38,64,42,73,55,70,,,42,,70,48
20170427,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,18,AQI,58,66,30,58,61,55,40,6,40,74,67,60,84,161,49,71,77,28,64,58,63,69,47,38,57,42,62,53,64,30,34,42,,60,48
20170427,19,PM2.5,15,13,15,19,5,10,28,9,10,20,10,14,22,,15,37,13,28,12,53,9,20,23,13,4,10,15,21,21,9,19,12,11,27,25
20170427,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,19,PM10,59,70,,58,62,72,,,44,81,63,42,95,101,47,96,87,51,47,80,57,87,61,74,52,18,80,75,70,,56,59,57,62,58
20170427,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,19,AQI,55,60,28,54,56,61,40,32,44,66,57,42,73,76,47,73,69,51,47,73,54,69,56,62,51,35,65,63,60,29,53,55,54,56,54
20170427,20,PM2.5,19,14,16,3,11,13,3,17,3,29,7,9,10,,13,40,12,3,15,27,9,33,17,11,15,7,11,27,,39,13,10,17,31,24
20170427,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,20,PM10,72,60,,84,44,72,69,29,35,109,57,51,51,64,45,96,73,84,47,66,60,96,58,134,73,,71,76,,108,85,56,61,72,55
20170427,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,20,AQI,61,55,23,67,44,61,60,29,35,80,54,51,51,57,45,73,62,67,47,58,55,73,54,92,62,34,61,63,28,79,68,53,56,61,53
20170427,21,PM2.5,27,27,23,36,19,22,7,20,3,23,9,33,13,,19,49,23,31,25,28,14,29,28,9,11,13,15,24,223,33,28,13,25,43,20
20170427,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,21,PM10,74,43,,78,59,79,40,38,38,101,71,119,81,78,70,124,117,56,202,93,64,145,42,33,72,48,59,73,,168,66,55,75,113,87
20170427,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,21,AQI,62,43,33,64,55,65,40,38,38,76,61,85,66,64,60,87,84,53,126,72,57,98,42,33,61,48,55,62,273,109,58,53,63,82,69
20170427,22,PM2.5,25,19,18,27,22,25,3,22,8,39,15,40,32,,28,51,29,15,20,28,14,29,3,3,9,22,14,26,316,36,20,24,36,52,23
20170427,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,22,PM10,82,34,,30,73,83,66,50,50,114,71,183,147,188,114,92,105,50,90,112,60,153,35,68,61,59,58,77,,148,67,98,146,107,79
20170427,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,22,AQI,66,34,29,39,62,67,58,50,50,82,61,117,99,119,82,71,78,50,70,81,55,102,35,59,56,55,54,64,366,99,59,74,98,79,65
20170427,23,PM2.5,27,33,16,22,25,28,32,31,4,3,17,35,33,,38,44,24,14,27,53,13,51,3,8,5,10,11,31,112,40,13,30,45,58,27
20170427,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,23,PM10,54,53,,35,57,66,52,74,41,133,74,159,104,165,124,69,97,40,77,92,57,141,30,45,50,,51,75,,169,51,121,144,93,63
20170427,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170427,23,AQI,52,52,41,42,54,58,51,62,41,92,62,105,77,108,87,61,74,40,64,73,54,96,30,45,50,28,51,63,146,110,51,86,97,79,57
