date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20170614,3,PM10,80,,77,,58,77,53,45,,116,85,91,87,75,76,72,84,40,61,40,44,116,61,49,74,,,60,,,119,,,,
20170614,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,3,AQI,93,74,76,86,68,84,52,55,,83,68,71,69,75,90,91,75,43,65,54,44,83,56,54,62,60,69,79,56,,110,103,,60,
20170614,4,PM2.5,64,56,51,63,44,61,38,42,,53,46,51,33,58,67,66,55,23,42,38,31,35,39,36,43,46,50,56,38,,72,72,,,
20170614,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,4,PM10,73,57,78,,54,66,66,60,,97,82,83,89,102,82,83,60,48,86,38,43,96,53,48,69,,,,,,81,,,,
20170614,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,4,AQI,86,76,70,85,61,83,58,59,,74,66,70,70,79,90,89,75,48,68,54,44,73,55,51,60,64,69,76,54,,96,96,,60,
20170614,5,PM2.5,58,55,49,52,42,52,40,40,,49,50,51,38,49,68,61,54,30,40,38,26,33,40,35,47,55,54,54,36,,55,73,,,
20170614,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,5,PM10,69,61,78,77,48,58,71,50,,91,75,60,54,87,85,69,81,51,58,40,41,77,63,57,77,,,,39,,,,,,
20170614,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,5,AQI,79,75,68,71,59,71,61,56,,71,69,70,54,69,91,83,74,51,56,54,41,64,57,54,65,75,74,74,51,,75,98,,54,
20170614,6,PM2.5,56,56,48,50,47,52,44,42,,51,43,51,39,42,65,61,39,49,40,50,27,36,40,41,54,46,54,62,36,,47,69,,,
20170614,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,6,PM10,67,60,75,75,48,59,85,82,,106,63,116,63,111,124,88,59,64,75,52,49,79,85,73,65,46,,64,43,,,129,,,
20170614,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,6,AQI,76,76,66,69,65,71,68,66,,78,60,83,57,81,88,83,55,68,63,69,49,65,68,62,74,64,74,84,51,,65,93,,58,
20170614,7,PM2.5,55,58,63,56,49,53,61,45,,58,43,49,43,49,74,56,41,49,44,46,35,40,48,38,53,45,38,70,44,,57,68,,,
20170614,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,7,PM10,73,87,82,87,57,67,77,186,,107,68,77,67,108,163,71,72,65,102,55,76,94,77,64,81,,51,86,76,,62,79,,,
20170614,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,7,AQI,75,79,85,76,68,73,83,118,,79,60,68,60,79,107,76,61,68,76,64,63,72,66,57,73,63,54,94,63,,78,91,,62,
20170614,8,PM2.5,55,60,60,73,50,55,61,50,,65,44,49,34,41,76,50,38,34,40,49,30,34,62,40,57,41,43,85,61,,61,57,,,
20170614,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,8,PM10,71,71,63,,70,71,91,59,,107,76,103,57,62,95,71,69,71,93,65,75,76,113,61,102,47,,,121,,,,,,
20170614,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,8,AQI,75,81,81,98,69,75,83,69,,88,63,77,54,58,101,69,60,61,72,68,63,63,84,56,78,58,60,113,86,,83,78,,67,
20170614,9,PM2.5,54,54,50,69,49,51,48,46,,62,38,47,47,37,75,49,33,39,39,67,31,28,67,42,64,42,45,82,56,,61,70,,,
20170614,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,9,PM10,63,74,,,66,68,,,,95,70,91,125,62,,69,59,60,84,82,69,49,107,60,107,43,66,,65,,66,78,,,
20170614,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,9,AQI,74,74,69,93,68,70,66,64,,84,60,71,88,56,100,68,55,55,67,90,60,49,90,59,86,59,63,109,76,,83,94,,68,
20170614,10,PM2.5,50,59,56,52,39,47,43,39,,45,44,52,52,33,52,59,27,37,38,51,27,24,66,34,57,35,52,67,54,,62,71,,,
20170614,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,10,PM10,64,83,95,118,44,76,64,,,69,46,73,128,106,,84,52,88,52,60,64,30,92,56,86,,,,81,,69,,,,
20170614,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,10,AQI,69,80,76,84,55,65,60,55,,63,95,71,89,84,71,80,51,69,54,70,57,54,89,53,78,60,71,90,74,,84,95,,61,
20170614,11,PM2.5,51,46,40,38,39,54,49,37,3,41,43,44,45,38,42,66,40,36,38,32,33,32,80,,56,43,32,52,45,,45,41,57,,
20170614,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,11,PM10,61,68,,67,56,60,,,66,60,61,73,86,,,72,60,41,71,41,99,43,123,,57,,40,,76,,52,,,,
20170614,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,11,AQI,70,64,56,60,55,74,68,65,58,94,105,119,73,112,91,89,56,51,117,90,75,73,106,,76,69,63,71,63,,63,58,78,53,
20170614,12,PM2.5,69,41,36,52,34,39,46,33,3,43,40,36,47,27,48,65,32,32,36,34,36,30,49,26,34,41,32,43,17,,43,40,42,,
20170614,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,12,PM10,,59,56,56,36,53,68,,59,76,81,41,,55,,,38,80,92,40,83,52,68,39,,,36,,57,,52,,73,,
20170614,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,12,AQI,102,113,113,118,79,112,111,79,124,109,106,121,102,109,119,94,84,65,137,104,93,89,75,47,49,76,78,101,96,,111,94,109,55,
20170614,13,PM2.5,47,41,42,37,35,54,38,20,3,31,35,46,31,,36,54,,32,30,28,37,12,36,37,24,25,23,35,25,,41,48,44,,
20170614,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,13,PM10,54,67,,50,37,,,,54,66,67,54,,6,,,,66,78,36,53,34,,45,,34,36,,36,,51,49,,,
20170614,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,13,AQI,118,111,107,111,122,142,110,48,122,106,110,122,104,8,110,130,,58,127,104,100,93,69,60,37,90,90,108,99,,111,85,121,48,
20170614,14,PM2.5,39,29,24,22,21,38,29,20,3,22,25,35,27,13,33,45,29,21,27,33,33,33,3,34,8,27,22,37,31,,40,17,34,,
20170614,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,14,PM10,39,31,,,,,,,46,26,38,,,,,,,,69,43,38,36,,41,,38,38,,,,,,,,
20170614,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,14,AQI,90,86,85,79,88,112,89,40,110,81,88,109,70,118,101,108,110,39,123,114,74,104,42,58,29,99,103,105,84,,86,53,100,42,
20170614,15,PM2.5,24,16,21,27,18,34,21,20,3,19,20,27,12,10,20,38,30,12,30,23,24,18,,20,7,3,28,28,19,,18,19,23,,
20170614,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,15,PM10,33,37,,,,,,69,39,30,27,,33,17,,39,,28,58,38,32,29,16,28,,34,57,,34,,,38,,,
20170614,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,15,AQI,75,69,65,47,73,109,80,74,96,54,78,90,70,70,80,103,115,28,108,118,70,94,38,43,30,96,111,79,84,,65,48,76,40,
20170614,16,PM2.5,16,17,13,20,18,28,23,19,,11,20,26,23,20,23,41,7,10,26,27,,32,,12,13,3,30,22,12,,25,23,23,,
20170614,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,16,PM10,26,43,17,27,,34,,,32,34,37,36,37,22,,,10,51,54,36,7,44,,25,,32,37,22,37,,,,,,
20170614,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,16,AQI,53,50,55,29,56,94,58,45,69,59,89,88,78,63,61,94,100,51,99,127,7,71,41,40,32,90,120,59,78,,47,42,50,50,
20170614,17,PM2.5,18,19,,28,15,21,28,27,,19,21,25,11,22,15,32,21,14,24,20,,23,,16,16,7,17,26,25,,16,16,20,,
20170614,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,17,PM10,28,38,,,17,,,40,26,42,42,37,39,54,,38,,41,52,33,6,44,,30,27,35,43,29,40,,37,45,36,,
20170614,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,17,AQI,48,49,,53,47,74,49,43,49,49,65,71,55,55,51,75,81,46,63,114,66,105,43,46,30,105,108,71,59,,46,45,44,56,
20170614,18,PM2.5,21,20,,35,19,17,29,15,,20,19,20,17,23,18,29,21,15,23,23,,15,,16,12,4,24,26,25,,29,18,24,,
20170614,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,18,PM10,50,45,,,28,39,,48,29,59,49,48,46,34,,,,48,55,45,39,44,,33,57,42,52,36,59,,46,36,63,,
20170614,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,18,AQI,50,47,,50,49,76,46,48,51,55,59,51,51,49,48,51,59,48,53,108,64,99,43,41,54,112,100,64,55,,46,40,58,63,
20170614,19,PM2.5,20,17,,17,16,20,26,20,,20,17,28,18,24,18,26,22,17,20,24,,16,,18,15,3,25,24,25,,27,27,29,,
20170614,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,19,PM10,56,46,,54,38,52,,44,32,61,58,74,108,58,,61,48,55,55,60,64,49,,50,61,40,58,54,66,,48,30,61,,
20170614,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,19,AQI,53,46,,52,47,53,43,44,47,56,54,62,79,54,46,56,48,53,53,99,57,68,48,50,56,101,79,52,58,,48,39,64,59,
20170614,20,PM2.5,24,19,,17,18,20,37,9,,25,26,31,26,33,27,34,31,25,22,29,,22,,30,17,8,19,28,33,,39,29,26,,
20170614,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,20,PM10,63,50,,72,41,46,66,70,41,79,79,85,100,93,,103,52,47,83,73,100,65,34,57,73,53,65,55,86,,73,77,58,,
20170614,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,20,AQI,57,50,,61,41,46,58,60,41,65,65,68,75,72,39,77,51,47,67,62,75,58,35,54,62,63,58,53,68,,62,64,65,65,
20170614,21,PM2.5,28,45,,28,22,42,15,17,,29,31,35,22,,39,39,,23,28,32,18,27,27,15,18,26,25,32,42,,,31,28,60,
20170614,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,21,PM10,84,78,,73,53,80,77,54,43,100,102,109,131,,113,121,,78,111,89,75,117,78,45,73,63,82,62,121,,,94,75,97,
20170614,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,21,AQI,67,64,,62,52,65,64,52,43,75,76,80,91,,82,86,,64,81,70,63,84,64,45,67,57,66,56,86,,,72,63,81,
20170614,22,PM2.5,31,35,,30,24,32,,14,,36,29,35,31,,40,47,,28,32,32,27,31,38,15,24,23,30,39,31,,29,36,38,49,
20170614,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,22,PM10,89,101,,82,74,93,,178,40,126,103,103,165,,110,141,,56,115,89,92,130,93,40,68,72,105,77,120,,109,119,113,120,
20170614,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,22,AQI,70,76,,66,62,72,,114,40,88,77,77,108,,80,96,,53,83,70,71,90,72,40,59,61,78,64,85,,80,85,82,85,
20170614,23,PM2.5,34,32,,39,30,44,,22,,34,35,31,39,,40,46,29,19,36,,27,36,37,16,19,14,38,44,29,,37,37,41,48,
20170614,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,23,PM10,92,103,,83,90,99,,147,31,108,120,95,133,,82,109,88,36,99,,46,104,92,33,73,57,101,85,91,,86,105,110,132,
20170614,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170614,23,AQI,71,77,,67,70,75,,99,31,79,85,73,92,,66,80,69,36,75,,46,77,71,33,62,54,76,68,71,,68,78,80,91,
