date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20170329,4,CO,0.8,0.8,0.7,0.9,0.8,0.8,0.9,1.8,0.8,0.9,0.7,0.6,0.9,0.6,0.8,0.8,0.6,0.7,0.5,0.6,0.5,0.8,1.5,0.3,0.4,,0.5,0.6,0.7,0.7,0.9,0.8,1.1,0.9,0.7
20170329,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,8,SO2,8,3,7,5,5,9,4,4,4,8,3,3,6,22,14,14,6,9,2,5,4,3,10,4,17,,8,9,7,9,15,15,13,,13
20170329,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,8,NO2,69,59,84,68,97,57,88,58,51,88,63,68,72,51,56,61,73,85,47,64,41,55,77,36,66,,55,57,34,70,85,69,120,,141
20170329,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,8,O3,3,3,2,2,2,7,3,2,14,2,9,26,5,10,15,9,,5,26,9,22,10,4,35,15,,2,6,9,2,5,6,2,,2
20170329,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,8,CO,1.1,1.1,1.2,1.1,1.1,1.1,1.2,2.9,0.9,1.5,0.8,0.9,1.3,0.6,0.8,0.8,0.6,1.3,0.7,1.4,0.8,1,1.3,0.5,0.7,,0.9,1,0.8,1.2,1.2,1,1.8,,1.5
20170329,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,9,SO2,13,7,12,10,10,15,11,9,9,10,10,8,9,34,31,25,13,10,4,9,7,5,14,6,26,,12,27,35,21,16,23,13,,12
20170329,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,9,NO2,82,79,91,80,106,66,94,72,63,95,59,80,80,60,67,66,90,93,36,55,50,58,74,48,52,,47,49,35,82,92,81,125,,120
20170329,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,9,O3,9,10,3,7,2,12,8,14,21,2,23,34,11,14,20,15,9,7,45,25,31,20,14,44,34,,8,21,22,10,10,9,5,,3
20170329,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,9,CO,1.2,1.2,1.2,1.3,1.2,1.3,1.2,1.5,1.1,1.4,0.7,1,1.2,0.8,1.1,0.9,,1.2,0.6,1,0.7,1,1,0.4,0.6,,0.7,0.8,0.9,1.1,1.3,1.2,1.7,,1.4
20170329,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,11,SO2,14,11,9,13,17,15,17,12,10,14,11,9,18,34,28,24,23,9,8,24,15,12,23,8,24,,18,40,34,26,13,27,32,24,24
20170329,11,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,11,NO2,96,90,95,80,104,73,88,71,64,85,96,94,73,66,72,75,69,57,67,42,45,41,65,56,48,,45,42,38,85,105,95,132,97,126
20170329,11,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,11,O3,30,37,28,37,22,34,37,51,48,31,25,53,44,37,48,43,53,52,61,65,65,77,35,53,55,,30,57,44,35,34,30,23,21,14
20170329,11,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,11,CO,1.2,1.1,1.1,1.2,1,1.1,1,1,0.9,1.1,1.1,1,1,0.7,1,0.9,0.9,0.9,0.8,0.8,0.7,0.6,0.8,0.7,0.6,,0.7,0.8,0.9,0.7,1.2,1.1,1.5,1.3,1.3
20170329,11,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,12,SO2,14,12,9,16,16,14,15,11,8,17,12,9,21,30,25,22,27,10,3,23,15,10,18,9,18,,18,35,31,26,14,28,28,31,22
20170329,12,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,12,NO2,83,90,85,84,104,64,98,62,76,84,70,87,49,54,63,62,54,56,91,36,48,40,43,48,34,,24,44,32,71,100,92,122,107,107
20170329,12,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,12,O3,56,47,52,44,38,58,47,75,55,47,68,72,85,73,91,71,87,65,49,97,82,93,74,81,83,,79,76,74,63,48,42,51,22,33
20170329,12,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,12,CO,1.1,1.1,1.1,1.2,1,1,1,0.8,1,1.1,0.9,1,0.8,0.5,0.9,0.8,0.8,0.9,0.9,0.8,0.7,0.6,0.6,0.6,0.5,,0.5,0.8,0.9,0.6,1.2,1,1.4,1.2,1
20170329,12,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,13,SO2,17,14,12,13,15,16,17,,9,17,12,11,21,28,21,20,23,9,5,20,14,11,12,10,11,,18,29,28,30,14,23,27,30,20
20170329,13,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,13,NO2,64,63,78,58,81,49,86,,73,59,38,56,32,40,38,35,50,50,74,28,49,35,18,44,16,,24,42,28,66,81,69,114,97,106
20170329,13,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,13,O3,84,84,66,81,68,91,67,,70,86,111,114,116,95,132,121,107,83,85,124,96,116,118,99,122,,85,98,94,78,82,78,67,51,44
20170329,13,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,13,CO,0.8,0.8,0.9,0.9,0.8,0.8,0.9,,1,0.8,0.6,0.8,0.8,0.5,0.8,0.7,0.8,0.8,0.8,0.8,0.7,0.6,0.4,0.5,0.3,,0.7,0.8,0.8,0.6,0.9,0.7,1.3,0.9,0.9
20170329,13,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,14,SO2,14,,10,12,15,13,15,,11,18,12,11,21,24,20,18,19,9,7,8,12,8,10,9,13,,17,29,29,28,12,22,24,29,14
20170329,14,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,14,NO2,35,40,46,39,57,29,62,,58,41,29,41,28,37,34,25,46,74,47,24,49,30,14,45,17,,22,35,23,64,64,52,96,86,75
20170329,14,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,14,O3,121,110,109,107,100,134,97,,95,108,123,142,126,104,138,137,124,76,127,104,108,132,129,111,122,,99,115,115,92,110,96,94,63,79
20170329,14,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,14,CO,0.7,0.7,0.7,0.8,0.6,0.7,0.7,,0.8,0.7,0.6,0.7,0.8,0.4,0.8,0.6,0.7,1,0.7,0.7,0.7,0.5,0.3,0.6,0.4,,0.7,0.7,0.8,0.6,0.8,0.6,1,0.9,0.8
20170329,14,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,15,SO2,15,14,12,14,14,14,15,,11,18,15,11,25,31,21,17,16,9,9,8,12,9,10,8,12,,16,25,24,26,15,25,23,28,16
20170329,15,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,15,NO2,26,33,32,30,36,25,37,,35,32,28,27,32,39,30,25,38,80,38,27,57,34,15,78,19,,21,29,18,64,58,43,72,75,64
20170329,15,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,15,O3,121,,123,113,123,134,122,,125,117,128,156,131,120,157,140,141,85,138,138,107,146,131,96,123,,115,129,124,103,113,105,120,74,76
20170329,15,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,15,CO,0.6,,0.6,0.8,0.5,0.7,0.6,,0.7,0.7,0.7,0.7,0.8,0.5,0.8,0.6,0.7,1,0.6,0.7,0.7,0.5,0.3,0.8,0.4,,0.6,0.6,0.8,0.6,0.8,0.6,0.9,0.8,0.7
20170329,15,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,16,SO2,22,20,18,22,17,21,18,,14,22,16,14,24,28,23,18,15,9,13,9,11,10,7,9,13,,15,22,29,28,23,33,27,37,19
20170329,16,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,16,NO2,26,,30,29,30,22,40,,31,35,29,33,37,30,26,25,37,47,41,28,46,39,12,60,18,,22,23,20,67,55,40,61,74,35
20170329,16,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,16,O3,135,127,131,126,131,146,119,,126,125,136,157,135,138,170,148,131,118,141,134,131,145,135,121,128,,110,141,127,97,127,121,129,83,104
20170329,16,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,16,CO,0.7,0.7,0.7,0.8,0.6,0.7,0.7,,0.7,0.8,0.7,0.7,0.9,0.5,0.8,0.6,0.6,0.8,0.7,0.7,0.6,0.5,0.3,0.7,0.4,,0.6,0.5,1,0.6,0.9,0.7,0.9,0.9,0.6
20170329,16,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,17,SO2,21,18,17,19,19,21,17,,15,21,17,15,27,32,,26,19,10,13,10,10,8,7,9,12,,15,17,25,26,22,31,27,37,21
20170329,17,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,17,NO2,27,,36,32,33,22,47,,32,46,35,38,40,35,,28,36,36,51,26,35,39,14,35,18,,23,,18,61,60,42,82,87,30
20170329,17,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,17,O3,141,127,135,127,137,157,118,,128,116,126,,124,122,,146,128,119,135,137,136,139,132,137,126,,107,120,135,100,129,123,117,77,115
20170329,17,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,17,CO,0.7,0.8,0.8,0.9,0.6,0.7,0.8,,0.8,0.9,0.7,0.5,0.9,0.5,,0.6,0.9,0.8,0.8,0.6,0.6,0.5,0.3,0.5,0.4,,0.5,0.4,0.9,0.5,0.9,0.7,1.1,0.9,0.7
20170329,17,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,18,SO2,26,22,23,25,21,26,17,14,18,27,16,17,23,30,25,28,24,11,16,11,12,10,8,12,9,,14,24,18,23,29,36,29,39,23
20170329,18,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,18,NO2,35,,46,43,40,29,61,37,39,59,36,50,43,43,34,34,42,46,69,31,34,78,29,41,37,,21,30,17,54,72,60,96,95,40
20170329,18,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,18,O3,119,113,114,102,124,135,99,123,115,92,116,134,119,115,145,127,129,115,109,131,124,92,123,127,111,,104,130,132,103,100,92,97,58,99
20170329,18,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,18,CO,0.8,0.8,0.9,1,0.7,0.8,0.9,1,0.9,0.9,0.7,0.9,0.8,0.7,0.9,0.7,0.8,0.9,0.9,0.6,0.6,0.6,0.4,0.6,0.4,,0.5,0.7,0.6,0.6,1.1,0.8,1.2,1,0.8
20170329,18,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,19,SO2,25,10,22,20,21,,16,17,18,21,12,15,19,31,24,27,27,10,16,12,14,11,11,8,11,,12,22,15,23,27,32,28,35,19
20170329,19,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,19,NO2,42,39,57,55,51,,93,61,40,101,49,64,80,78,64,59,58,64,86,34,50,80,47,46,73,,22,59,26,55,84,76,120,141,42
20170329,19,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,19,O3,105,91,92,82,99,,59,101,101,43,92,108,78,76,108,95,102,87,80,121,101,80,114,107,83,,92,96,105,89,83,73,65,20,82
20170329,19,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,19,CO,1,1,0.9,1.1,0.8,,1,1,0.9,1,0.7,0.9,1,1,1.4,0.9,0.9,1.1,0.9,0.6,0.8,0.7,0.6,0.7,0.5,,0.5,0.6,0.6,0.8,1.3,1,1.4,1.5,0.9
20170329,19,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,20,SO2,26,8,21,20,21,27,13,16,14,19,13,15,18,23,20,26,25,7,14,13,9,11,12,5,10,9,10,21,13,19,27,33,25,33,17
20170329,20,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,20,NO2,57,54,73,85,65,46,112,55,41,137,60,93,115,74,81,68,95,76,130,64,55,125,60,40,91,28,24,74,28,56,101,94,148,136,50
20170329,20,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,20,O3,85,65,71,50,79,95,36,89,83,8,71,66,35,73,77,85,55,58,24,77,75,28,92,88,67,110,76,75,89,79,59,55,35,15,69
20170329,20,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,20,CO,1.3,1.2,1.1,1.4,1.1,1.3,1,1.1,1.3,1.3,1,1.1,1.3,0.5,1.2,1.1,1,1.3,1.2,1,1.1,1,0.7,0.7,0.6,0.5,0.5,0.6,0.6,0.8,1.5,1.2,1.7,1.6,1.1
20170329,20,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,21,SO2,21,9,19,17,19,22,13,13,11,18,14,14,18,21,18,22,16,6,11,9,8,10,12,6,8,8,9,21,10,17,22,28,25,28,17
20170329,21,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,21,NO2,59,53,78,82,73,46,132,76,44,140,73,100,125,57,91,67,133,60,135,55,81,134,54,35,77,27,17,66,25,71,94,82,137,114,48
20170329,21,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,21,O3,77,71,58,47,62,89,15,43,65,2,48,54,20,81,59,81,3,60,2,66,28,5,92,94,75,98,70,80,99,50,62,62,39,21,72
20170329,21,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,21,CO,1.1,1,1.1,1.1,1.2,1,1.2,1.2,1.1,1.4,1.2,1.2,1.4,0.4,1,0.8,1.2,1.2,1.4,1.1,1.5,1.5,0.7,0.7,0.7,0.5,0.6,0.6,0.5,1,1.2,0.9,1.6,1.2,0.9
20170329,21,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,22,SO2,19,10,18,15,18,19,14,6,11,16,14,14,16,17,14,16,17,5,10,7,6,9,9,6,10,6,13,16,9,18,19,25,23,27,16
20170329,22,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,22,NO2,46,46,82,61,72,40,128,93,43,130,73,93,134,46,80,60,129,45,132,31,47,104,50,35,113,26,20,44,21,73,76,67,132,94,41
20170329,22,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,22,O3,82,75,48,60,58,91,13,7,64,2,44,55,7,78,62,79,2,70,2,86,48,21,79,87,26,81,79,91,102,38,72,67,39,32,74
20170329,22,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,22,CO,0.8,0.7,0.9,0.8,0.9,0.8,1.3,1.1,1,1.2,1.1,1.3,1.2,0.4,0.9,0.7,1.3,1,1.5,0.8,1.1,1,0.8,0.7,0.7,0.6,0.6,0.4,0.5,0.8,0.9,0.7,1.4,0.9,0.7
20170329,22,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,23,SO2,16,12,16,14,16,18,13,3,10,14,11,13,14,20,10,13,18,5,10,6,6,8,9,5,7,6,13,16,8,19,17,27,21,25,16
20170329,23,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,23,NO2,46,45,73,54,64,32,119,88,44,112,75,84,89,39,65,50,128,43,119,26,29,83,47,32,84,23,20,48,25,71,72,67,109,95,34
20170329,23,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,23,O3,71,69,45,55,56,89,13,2,54,2,32,55,34,77,75,83,2,68,3,84,67,29,73,81,37,81,80,80,85,34,63,57,43,26,71
20170329,23,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170329,23,CO,0.7,0.7,0.7,0.8,0.7,0.7,1.2,1,1,0.9,1,1.1,0.9,0.3,0.8,0.6,1.6,1,1.4,0.7,0.9,0.8,0.9,0.7,0.7,0.5,0.6,0.6,0.6,0.7,0.8,0.7,1.1,0.8,0.6
20170329,23,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
