date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20171014,3,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,4,SO2,12,9,6,6,6,1,6,1,12,9,12,12,12,9,6,9,12,9,12,9,1,9,9,12,15,1,9,,1,6,1,6,9,12,5
20171014,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,4,NO2,41,36,41,42,40,55,44,27,29,41,41,73,66,45,62,58,34,59,20,32,22,24,22,11,58,16,7,,30,30,58,58,60,53,76
20171014,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,4,O3,25,25,31,25,,19,12,6,14,35,28,12,,22,6,1,36,14,47,21,,44,37,46,1,44,35,,9,49,,,,22,6
20171014,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,4,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,5,SO2,12,12,6,12,12,9,9,12,12,1,9,12,9,1,9,1,6,1,6,6,6,1,1,1,3,6,1,1,1,6,1,13,,12,12
20171014,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,5,NO2,40,44,41,41,42,41,49,22,25,40,39,64,71,42,72,65,26,25,53,25,29,14,24,1,55,14,16,51,41,18,50,62,,47,62
20171014,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,5,O3,23,23,34,28,25,22,6,1,23,26,26,9,9,12,12,12,41,48,19,27,30,42,34,52,6,34,37,6,9,63,21,11,,14,10
20171014,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,5,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,6,SO2,12,9,12,9,12,6,6,6,9,1,1,9,1,12,12,9,9,11,1,9,12,1,9,12,10,12,1,1,12,9,9,2,,1,11
20171014,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,6,NO2,32,49,51,34,36,41,48,27,24,54,42,69,56,58,62,67,26,65,46,43,11,25,40,16,63,8,16,48,30,18,44,63,,47,67
20171014,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,6,O3,27,11,12,39,30,32,9,9,43,20,22,12,9,13,9,1,42,6,13,9,31,30,14,41,6,38,37,9,6,69,19,14,,16,9
20171014,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,6,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,7,SO2,9,6,9,12,1,6,6,9,12,9,9,12,1,6,12,9,6,1,12,1,9,6,1,1,9,12,6,12,6,1,12,9,4,8,9
20171014,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,7,NO2,48,45,57,42,44,46,39,25,23,64,37,62,62,57,65,60,28,42,42,38,26,31,42,10,60,20,7,51,27,12,57,62,68,70,68
20171014,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,7,O3,15,6,1,24,28,13,1,9,28,3,24,1,6,13,1,12,34,25,26,8,33,38,19,34,11,39,36,9,12,64,20,9,6,4,6
20171014,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,7,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,8,SO2,1,12,9,12,9,9,9,9,9,6,1,12,12,12,12,12,6,,1,1,12,9,6,12,6,12,12,9,9,9,6,12,,3,8
20171014,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,8,NO2,43,39,54,48,49,54,47,26,16,62,44,66,62,53,55,56,26,,27,43,40,31,46,17,54,9,24,48,25,17,62,66,,67,69
20171014,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,8,O3,17,1,6,10,15,13,12,6,34,16,14,6,14,7,3,13,40,,30,13,26,26,14,32,7,43,35,1,11,69,10,1,,3,9
20171014,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,8,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,9,SO2,12,6,12,12,1,12,9,1,6,6,6,9,9,1,1,10,9,1,12,6,12,10,1,9,1,,2,2,1,1,12,1,,14,10
20171014,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,9,NO2,42,55,43,44,51,47,46,44,38,56,42,53,66,60,59,59,24,44,24,39,36,37,33,16,36,,34,38,38,21,49,67,,61,60
20171014,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,9,O3,8,13,6,13,10,18,1,6,5,13,37,3,11,13,12,8,32,16,35,17,28,28,26,48,23,,18,12,10,63,17,12,,10,5
20171014,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,9,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,10,SO2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,4,6,2,2,2,3,3,4,4
20171014,10,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,10,NO2,42,47,52,48,42,47,44,43,36,57,28,52,53,50,51,51,19,39,25,36,35,25,29,18,21,6,23,35,31,15,48,58,59,56,56
20171014,10,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,10,O3,11,8,2,8,10,9,3,5,8,3,39,4,13,6,10,6,37,12,25,31,20,30,25,31,29,45,30,17,6,53,14,5,5,7,7
20171014,10,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,10,CO,0.4,0.4,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.7,0.5,0.5,0.3,0.6,0.5,0.8,0.2,0.4,0.3,0.5,0.3,0.3,0.5,0.3,0.1,0.1,0.3,0.8,0.5,0.3,0.4,0.4,0.4,0.6,0.5
20171014,10,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,11,SO2,12,6,13,1,9,6,6,9,9,6,1,9,12,12,10,4,13,6,,6,9,4,13,12,6,1,6,22,6,16,1,,3,14,7
20171014,11,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,11,NO2,50,53,51,59,48,50,52,45,58,60,39,63,52,58,52,52,20,30,,27,25,23,22,19,19,3,5,37,40,20,51,,61,71,59
20171014,11,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,11,O3,11,14,13,14,22,14,1,9,9,14,39,14,26,9,28,25,53,35,,42,40,45,46,44,61,50,61,34,4,66,15,,9,12,14
20171014,11,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,11,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,11,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,12,SO2,9,9,10,12,6,3,9,12,1,1,12,9,12,6,10,10,10,1,11,12,6,12,2,6,6,13,1,30,6,6,10,,14,4,10
20171014,12,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,12,NO2,42,58,57,44,50,48,58,51,43,58,30,58,38,49,57,32,15,24,40,36,30,21,13,18,13,8,12,44,31,30,57,,68,69,46
20171014,12,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,12,O3,23,13,12,20,26,20,13,21,27,23,54,22,35,16,23,43,50,50,34,51,43,46,67,67,55,55,66,38,20,54,22,,16,11,13
20171014,12,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,12,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,12,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,13,SO2,11,7,14,6,12,8,6,12,1,13,5,6,2,10,16,,10,6,9,12,12,14,14,1,2,6,10,26,14,14,3,9,14,13,16
20171014,13,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,13,NO2,52,50,53,57,43,51,44,38,24,55,48,44,56,56,50,,20,25,22,8,28,21,21,11,18,8,16,43,28,31,57,61,59,68,62
20171014,13,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,13,O3,28,25,26,16,18,29,17,39,60,19,46,40,21,15,23,,56,57,60,73,53,57,86,67,52,67,64,16,8,50,22,9,18,16,23
20171014,13,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,13,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,13,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,14,SO2,14,1,14,13,1,14,1,6,13,12,4,9,12,2,7,16,9,12,3,1,1,2,8,1,12,1,14,16,2,9,14,17,11,19,10
20171014,14,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,14,NO2,46,60,59,56,43,54,51,39,40,76,62,63,71,54,57,42,16,24,46,23,11,21,13,17,25,11,11,48,34,50,67,75,62,74,59
20171014,14,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,14,O3,17,19,28,14,24,16,15,50,45,21,23,28,12,15,32,43,55,60,46,74,61,57,85,70,62,59,54,17,8,37,21,11,18,14,13
20171014,14,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,14,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,14,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,15,SO2,3,1,16,13,1,10,6,12,9,19,4,1,6,9,14,10,6,12,8,10,9,6,2,9,9,1,10,17,1,5,4,4,3,21,12
20171014,15,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,15,NO2,56,55,56,53,54,63,55,44,42,64,69,75,80,65,63,54,24,26,57,34,18,18,16,18,19,4,32,49,35,68,77,68,69,64,61
20171014,15,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,15,O3,4,11,20,12,18,19,16,37,19,21,25,12,11,6,13,20,37,53,24,54,64,60,75,63,56,58,38,13,16,19,15,13,16,22,13
20171014,15,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,15,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,15,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,16,SO2,6,2,4,2,2,3,2,2,2,10,4,2,2,5,7,11,2,2,6,4,2,2,4,2,2,2,3,6,2,4,3,5,3,9,
20171014,16,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,16,NO2,56,54,62,44,56,54,55,49,41,63,67,72,69,59,65,52,35,38,63,49,22,31,19,15,28,10,25,48,27,39,63,70,68,62,
20171014,16,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,16,O3,6,4,2,9,6,10,2,13,3,19,12,4,7,2,2,14,16,26,16,28,41,29,67,50,46,52,23,2,2,17,8,2,8,11,
20171014,16,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,16,CO,0.8,1.1,0.8,1.2,0.6,0.7,0.8,0.5,0.6,1.2,1,0.7,0.9,1.9,1.2,1.4,0.4,0.3,0.8,0.8,0.3,0.3,0.3,0.4,0.2,0.1,0.6,1.2,1.2,0.9,0.9,1.1,0.8,1.3,
20171014,16,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,17,SO2,12,12,13,9,6,14,6,9,9,18,7,1,6,9,2,15,12,9,10,7,9,1,3,9,1,6,10,3,12,6,14,7,13,15,13
20171014,17,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,17,NO2,61,50,65,56,59,71,53,60,45,69,65,75,70,62,73,67,64,44,67,56,31,29,26,23,44,14,29,41,36,29,81,72,77,81,53
20171014,17,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,17,O3,10,6,6,3,14,14,15,8,9,20,19,13,20,12,9,1,6,18,25,34,49,38,54,45,36,66,31,1,9,,10,6,20,9,6
20171014,17,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,17,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,17,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,18,SO2,,1,14,1,9,10,10,1,1,10,6,6,12,1,12,13,6,12,10,12,12,1,8,12,6,6,2,10,12,,2,12,7,9,14
20171014,18,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,18,NO2,,49,66,54,73,73,55,64,48,73,59,63,41,70,69,72,56,56,54,42,23,36,52,22,60,14,38,50,46,34,75,74,72,70,73
20171014,18,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,18,O3,,9,15,3,4,6,30,12,12,4,8,21,30,9,6,1,1,7,36,33,39,39,40,27,22,69,31,1,9,,9,9,15,13,12
20171014,18,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,18,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,18,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,19,SO2,11,1,15,1,12,8,12,,6,,1,6,6,9,12,8,9,1,2,6,6,12,8,12,1,1,7,10,9,9,13,10,7,6,7
20171014,19,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,19,NO2,63,58,69,57,63,69,49,,43,,67,67,57,63,69,67,48,58,44,51,21,46,52,32,63,24,47,50,46,37,77,76,71,85,77
20171014,19,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,19,O3,2,3,20,8,16,1,21,,15,,14,10,8,9,9,9,10,19,38,25,44,27,32,31,20,60,2,9,1,34,7,6,15,15,12
20171014,19,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,19,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,19,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,20,SO2,15,1,2,9,6,13,9,6,1,14,12,9,1,9,6,7,1,6,6,12,9,1,2,12,9,12,10,12,9,1,9,10,7,15,2
20171014,20,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,20,NO2,67,63,72,63,52,67,57,57,31,77,74,67,64,63,77,69,46,52,63,43,31,34,51,28,52,16,31,59,42,29,67,76,78,76,83
20171014,20,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,20,O3,6,15,6,14,10,14,18,29,14,6,9,8,15,12,9,2,27,20,8,18,39,24,30,32,17,57,16,1,12,32,5,1,2,8,6
20171014,20,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,20,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,20,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,21,SO2,3,1,13,12,1,10,1,9,9,,1,6,1,9,12,7,12,1,9,6,12,6,9,9,9,12,1,13,1,2,6,12,2,11,1
20171014,21,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,21,NO2,64,69,68,69,63,68,54,54,44,,72,71,71,73,73,69,56,36,58,45,29,33,58,41,50,18,34,52,41,33,69,80,75,77,73
20171014,21,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,21,O3,6,13,6,9,18,12,10,21,21,,15,15,6,1,9,1,23,22,2,20,41,36,20,32,16,59,15,12,12,24,4,1,10,13,12
20171014,21,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,21,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,21,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,22,SO2,1,9,12,6,12,12,6,9,1,1,9,1,6,9,12,10,9,1,12,9,1,12,6,12,9,9,9,7,6,6,12,,7,9,6
20171014,22,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,22,NO2,57,60,69,62,52,55,56,53,41,68,73,62,66,65,75,75,32,27,62,42,23,17,55,27,57,15,29,59,47,28,59,,73,74,63
20171014,22,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,22,O3,12,6,6,6,14,14,10,10,13,5,13,8,10,6,9,6,27,19,13,27,33,34,13,36,14,51,46,9,12,28,2,,12,7,10
20171014,22,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,22,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,22,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,23,SO2,7,9,6,6,12,6,1,1,6,9,6,9,6,12,12,13,9,12,1,1,9,9,12,1,1,1,13,1,6,12,9,12,12,6,6
20171014,23,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,23,NO2,37,49,59,57,38,38,51,59,39,63,71,59,65,52,62,61,28,25,53,25,20,15,42,26,46,21,27,56,43,38,50,60,59,71,52
20171014,23,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,23,O3,19,13,12,1,28,28,12,12,17,9,1,7,12,6,13,8,31,34,11,63,35,39,27,42,20,54,39,6,9,17,18,6,11,11,17
20171014,23,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,23,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171014,23,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
