date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20170901,3,CO,1.7,1.4,1.5,1.6,1.2,1.5,1.4,0.7,0.6,1.8,0.8,0.8,1.8,1.2,1.5,,0.9,0.5,0.3,0.7,1,0.8,0.1,0.6,0.4,0.8,0.6,0.3,1.4,,1.5,1.4,1.5,,1.7
20170901,3,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,4,SO2,4,2,3,2,3,,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,3,2,2,,2,6,3,,11
20170901,4,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,4,NO2,45,30,39,34,68,,46,20,19,58,33,70,54,61,33,,61,53,22,28,51,54,36,36,49,21,15,36,9,,49,59,60,,84
20170901,4,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,4,O3,17,3,12,10,,,3,6,15,6,6,2,5,2,18,,2,6,35,40,2,4,11,2,5,49,30,2,5,,17,2,6,,2
20170901,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,4,CO,1.7,1.4,1.4,1.6,1.2,,1,0.7,0.8,1.8,0.6,0.5,1.7,1.3,1.5,,1,0.4,0.4,0.8,1,0.9,0.1,0.6,0.4,0.9,0.6,0.4,1.3,,1.5,1.5,1.3,,1.6
20170901,4,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,5,SO2,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,3,2,2,,2,6,5,,11
20170901,5,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,5,NO2,42,33,42,51,61,39,46,26,18,64,25,67,55,56,29,,59,58,28,36,40,38,43,25,49,20,24,36,8,,56,57,60,,83
20170901,5,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,5,O3,21,2,4,2,2,22,2,3,4,2,11,2,2,2,24,,2,2,26,21,3,4,2,5,3,39,26,2,3,,10,7,2,,2
20170901,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,5,CO,1.8,1.4,1.4,1.6,1.2,1.5,0.9,0.7,0.9,1.8,0.5,0.6,1.7,1.3,1.5,,1.2,0.5,0.4,0.8,0.9,0.9,0.1,0.6,0.4,0.9,0.6,0.3,1.3,,1.5,1.3,1.3,,1.7
20170901,5,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,6,SO2,4,2,4,2,3,2,2,2,2,2,2,2,2,2,2,,2,2,,2,2,2,2,2,2,2,2,2,2,,2,7,3,,7
20170901,6,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,6,NO2,45,43,59,55,62,40,40,26,18,56,13,62,54,43,22,,44,48,,38,39,37,43,17,46,18,19,33,8,,57,59,61,,70
20170901,6,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,6,O3,15,2,2,2,2,18,2,2,11,2,12,2,2,3,21,,2,2,,10,2,3,2,9,4,35,12,2,2,,2,2,5,,2
20170901,6,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,6,CO,1.7,1.4,1.6,1.6,1.1,1.5,0.9,0.7,0.9,1.8,0.4,0.5,1.6,1.2,1.4,,1.1,0.7,,0.8,1,0.9,0.1,0.6,0.4,0.9,0.7,0.3,1.3,,1.5,1.4,1.4,,1.6
20170901,6,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,7,SO2,4,2,4,2,3,2,2,2,2,2,2,2,2,2,2,,2,3,2,2,2,2,2,2,2,2,2,3,2,,2,7,3,,4
20170901,7,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,7,NO2,46,33,58,48,57,43,37,22,18,60,18,55,46,38,29,,34,46,26,43,39,45,42,12,43,16,16,32,9,,48,57,69,,62
20170901,7,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,7,O3,14,2,2,2,2,9,2,3,18,2,12,2,3,7,10,,2,2,20,7,2,2,2,20,4,45,4,2,3,,15,2,2,,2
20170901,7,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,7,CO,1.8,1.4,1.6,1.6,1.1,1.5,1.1,0.8,0.9,1.9,0.4,0.6,1.4,1.3,1.5,,1,0.9,0.4,0.9,1,0.9,0.1,0.6,0.4,0.9,0.7,0.4,1.3,,1.5,1.5,1.2,,1.5
20170901,7,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,8,SO2,5,2,5,2,4,4,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,3,3,2,,3,8,3,,5
20170901,8,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,8,NO2,56,43,59,53,54,65,39,28,18,60,21,48,46,54,32,,47,29,21,41,17,44,38,11,42,14,19,34,13,,54,62,67,,68
20170901,8,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,8,O3,13,9,2,10,5,4,11,6,40,7,10,8,4,3,14,,8,18,26,13,17,6,6,43,7,57,14,9,4,,14,9,4,,3
20170901,8,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,8,CO,1.8,1.5,1.3,1.7,1.1,1.7,1,0.8,0.9,1.6,0.5,0.9,1.5,1.4,1.5,,1.3,0.8,0.4,1,1,1,0.1,0.7,0.5,0.9,0.7,0.5,1.4,,1.5,1.4,1.2,,1.5
20170901,8,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,9,SO2,6,2,4,3,4,4,2,2,2,2,2,2,2,2,2,,3,2,2,2,2,2,2,2,2,2,,4,3,,3,8,3,,5
20170901,9,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,9,NO2,48,52,55,48,51,60,33,34,14,61,26,39,49,41,43,,41,34,15,29,9,31,37,13,30,12,,20,17,,56,64,70,,72
20170901,9,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,9,O3,35,24,13,29,17,21,30,14,49,14,19,36,11,35,17,,38,30,38,35,46,28,18,66,27,76,,38,15,,23,18,13,,15
20170901,9,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,9,CO,1.6,1.4,1.1,1.5,0.9,1.5,1.3,0.8,0.8,1.4,0.8,1,1.4,1.1,1.6,,1.6,1,0.5,0.9,1,1,0.1,0.8,0.5,0.9,,0.7,1.6,,1.4,1.3,1.2,,1.5
20170901,9,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,10,SO2,6,2,,3,4,4,2,2,2,2,2,2,3,3,2,,3,2,2,2,2,2,2,2,2,2,,6,3,,4,9,2,,6
20170901,10,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,10,NO2,50,58,,53,47,55,39,28,13,63,26,28,54,45,49,,31,46,26,19,14,28,19,15,18,11,,18,14,,65,75,58,,79
20170901,10,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,10,O3,49,26,,34,39,42,40,47,67,14,32,67,27,50,41,,72,36,62,73,66,50,51,70,55,113,,60,26,,27,24,37,,28
20170901,10,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,10,CO,1.5,1.4,,1.4,1,1.4,1.3,1,0.9,1.5,1,1,1.3,1.1,1.6,,1.2,1,0.9,0.8,1,0.9,0.1,0.8,0.5,0.8,,0.8,1.8,,1.4,1.4,1.7,,1.4
20170901,10,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,11,SO2,6,2,,3,4,6,2,2,2,3,2,2,3,4,5,6,2,2,2,2,2,2,2,2,2,2,,6,4,,5,10,3,,7
20170901,11,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,11,NO2,51,62,,62,50,62,42,19,17,63,23,39,56,42,46,58,28,27,23,17,18,30,12,25,17,10,,16,14,,72,81,62,,78
20170901,11,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,11,O3,70,46,,49,62,57,59,88,89,46,72,79,51,81,76,61,110,90,97,91,85,77,68,74,,127,,82,42,,43,39,55,,54
20170901,11,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,11,CO,1.6,1.4,,1.6,1.1,1.4,1.6,1,0.9,1.5,1.1,1,1.3,1.1,1.5,1.5,1.1,0.9,0.9,0.8,0.9,0.9,0.1,0.8,0.5,0.8,,0.9,2,,1.6,1.5,1.8,,1.4
20170901,11,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,12,SO2,7,3,,3,5,7,2,2,2,3,2,2,3,4,4,7,2,2,2,2,2,2,2,2,2,2,,8,3,,6,12,4,,7
20170901,12,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,12,NO2,61,58,,67,48,56,41,23,22,66,36,42,44,35,33,31,23,27,28,20,14,23,12,24,16,9,,14,14,,75,77,63,,73
20170901,12,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,12,O3,87,78,,69,92,87,88,113,122,73,82,103,83,97,93,129,140,117,130,112,118,108,89,105,,133,,119,55,,72,70,77,,87
20170901,12,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,12,CO,1.7,1.4,,1.7,1.1,1.4,1.4,1,1,1.7,1.2,1,1.4,1.1,1.4,1.3,0.9,0.9,0.9,0.9,0.7,0.8,0.1,0.8,0.6,0.8,,1.1,2,,1.6,1.5,1.2,,1.3
20170901,12,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,13,SO2,7,2,,4,5,6,2,2,2,3,2,2,2,4,4,5,2,2,2,2,2,2,2,2,2,2,,7,3,,5,10,5,,6
20170901,13,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,13,NO2,55,37,,45,55,58,54,24,25,48,36,53,21,20,14,16,21,24,28,15,8,13,13,18,20,16,,14,12,,58,53,90,,81
20170901,13,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,13,O3,113,113,,104,108,113,105,143,140,110,99,101,114,126,114,159,167,154,161,140,148,132,94,149,86,153,,131,76,,109,110,74,,99
20170901,13,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,13,CO,1.7,1.3,,1.6,1.3,1.5,1.6,1.1,1,1.6,1.3,1.2,1.3,1.4,1.7,1.3,0.9,0.9,1,0.9,0.7,0.8,0.1,0.8,0.6,0.9,,0.8,1.7,,1.5,1.3,1.5,,1.6
20170901,13,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,14,SO2,6,2,7,3,6,4,2,2,2,2,2,2,2,5,5,6,4,2,2,3,2,2,2,2,2,2,6,4,3,,5,10,5,,4
20170901,14,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,14,NO2,30,19,46,30,48,35,51,27,40,23,17,40,15,17,16,15,31,23,40,11,8,12,18,20,20,14,12,11,8,,43,37,85,,60
20170901,14,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,14,O3,148,147,135,129,129,140,116,161,124,138,123,135,129,143,123,162,181,184,151,150,176,158,119,180,108,159,124,146,88,,140,140,91,,129
20170901,14,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,14,CO,1.6,1.3,1.5,1.6,1.3,1.5,1.7,1.2,1.2,1.7,1.2,1.3,1.6,1.6,1.9,1.6,1.1,0.9,1.1,1,0.8,0.7,0.1,0.8,0.6,0.9,0.9,0.5,1.5,,1.4,1.3,1.6,,1.4
20170901,14,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,15,SO2,6,3,7,4,5,5,2,2,2,3,2,2,2,5,2,8,5,3,2,3,2,2,2,2,2,2,5,4,2,,5,10,6,,4
20170901,15,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,15,NO2,24,17,29,25,32,27,27,38,34,19,14,25,21,21,,19,31,24,33,14,17,14,17,17,29,13,17,12,8,,49,33,59,,60
20170901,15,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,15,O3,168,158,164,145,156,160,152,152,153,150,135,153,144,147,79,175,205,202,177,170,193,181,139,208,117,179,146,159,85,,147,151,129,,138
20170901,15,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,15,CO,1.7,1.6,1.6,2,1.2,1.7,1.6,1.3,1.2,1.8,1.4,1.3,1.6,1.6,1.7,1.8,1.1,0.9,1.2,1.1,0.8,0.8,0.1,0.8,0.6,0.8,1.1,0.4,1.6,,1.8,1.7,1.7,,1.7
20170901,15,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,16,SO2,8,3,8,4,6,6,2,2,2,3,2,2,2,4,2,7,4,3,2,3,,2,2,2,2,2,5,4,2,,6,10,6,,6
20170901,16,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,16,NO2,23,18,23,25,26,28,24,32,22,23,18,26,28,19,,18,33,33,24,14,,17,15,20,28,14,19,13,8,,42,35,41,,51
20170901,16,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,16,O3,162,148,164,140,163,158,150,165,169,147,137,148,152,145,100,174,204,203,183,173,,208,151,222,139,200,153,153,88,,149,142,146,,144
20170901,16,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,16,CO,2,1.7,1.8,2,1.6,1.9,1.8,1.4,1.2,1.9,1.7,1.5,1.7,1.5,1.6,1.6,1.2,1.1,1.3,1.3,,0.9,0.1,0.8,0.7,0.8,1.3,0.5,1.9,,1.9,1.7,1.8,,1.9
20170901,16,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,17,SO2,7,2,7,3,6,6,2,2,2,2,2,2,2,3,2,5,5,3,2,3,2,2,2,2,2,2,6,5,3,,5,10,5,,5
20170901,17,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,17,NO2,27,20,27,27,28,32,30,24,22,31,27,38,35,27,25,18,31,44,34,20,21,19,24,30,35,17,17,12,8,,43,37,58,,53
20170901,17,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,17,O3,138,127,146,125,145,135,131,157,158,132,125,155,124,132,105,152,191,183,182,172,204,199,173,217,145,215,147,135,100,,131,126,113,,123
20170901,17,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,17,CO,2,1.6,1.8,1.9,1.7,1.8,1.9,1.6,1.4,2,1.6,1.4,2,1.6,1.8,1.5,1.6,1.3,1.3,1.7,1.2,1.1,0.2,1,0.8,1,1.4,0.6,2,,1.8,1.6,1.9,,1.7
20170901,17,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,18,SO2,6,2,6,2,5,5,2,2,2,2,2,2,2,3,2,3,5,3,2,3,2,2,2,2,2,2,5,6,3,,4,10,4,,4
20170901,18,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,18,NO2,30,23,38,34,31,36,43,25,22,41,31,42,38,37,29,24,37,35,40,25,24,21,37,33,49,17,16,15,10,,51,40,81,,67
20170901,18,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,18,O3,123,112,129,115,127,116,111,151,167,112,105,121,115,111,99,128,154,154,146,160,171,174,184,188,142,194,142,134,83,,116,119,87,,96
20170901,18,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,18,CO,1.9,1.6,1.8,2,1.6,1.8,2.1,1.6,1.3,2.1,1.7,1.7,2,1.7,1.9,1.6,1.5,1.5,1.4,1.5,1.5,1.2,0.5,1.2,1,1.1,1.1,0.7,1.8,,1.8,1.6,1.9,,1.9
20170901,18,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,19,SO2,,2,6,3,4,5,2,2,,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,,3,5,2,,4,10,3,,4
20170901,19,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,19,NO2,,25,40,38,41,42,56,33,,48,36,51,39,45,18,28,41,38,43,31,33,29,43,30,53,,16,17,11,,57,46,79,,82
20170901,19,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,19,O3,,107,116,100,116,106,82,132,,96,84,97,104,102,96,120,123,137,109,134,132,154,167,138,137,,126,124,68,,101,105,78,,74
20170901,19,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,19,CO,,1.8,1.9,2.1,1.7,2,2.2,1.6,,2.3,1.9,1.8,2,1.8,2.1,1.8,1.5,1.6,1.7,1.3,1.5,1.6,0.7,1.5,1.1,,1,0.6,1.7,,2.1,1.8,1.9,,2.1
20170901,19,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,20,SO2,8,2,7,3,5,5,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,2,2,2,2,2,2,4,2,,4,8,3,,4
20170901,20,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,20,NO2,33,25,37,37,36,40,41,32,27,56,26,48,44,47,31,31,50,43,59,39,33,23,34,27,46,20,23,16,10,,60,46,71,,64
20170901,20,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,20,O3,104,95,105,89,107,97,84,95,95,76,76,81,82,86,77,115,90,108,67,101,97,135,137,96,132,154,99,99,37,,84,95,69,,75
20170901,20,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,20,CO,2.2,1.9,2,2.2,1.9,2.1,2.2,1.8,1.7,2.3,1.8,1.8,1.9,1.7,2.2,2,1.7,1.7,1.8,1.3,1.4,1.4,0.8,1.5,1.2,1.6,1,0.6,1.8,,2.2,1.9,2,,2.1
20170901,20,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,21,SO2,8,2,7,3,5,6,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,3,3,2,,4,9,3,,4
20170901,21,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,21,NO2,33,27,41,40,33,36,50,38,26,58,23,39,42,39,47,45,53,47,67,30,32,21,29,25,49,18,19,51,11,,56,50,64,,37
20170901,21,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,21,O3,94,80,83,66,94,92,57,70,68,61,51,68,62,81,59,84,68,79,38,98,72,121,127,67,112,142,78,25,19,,77,75,62,,98
20170901,21,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,21,CO,2.1,1.8,2,2.1,1.9,2,2.2,1.9,1.7,2.2,1.6,1.6,1.7,1.6,2.2,2,1.8,1.9,1.7,1.4,1.3,1.3,0.9,1.5,1.3,1.7,1.1,0.6,1.8,,2.1,1.8,2,,1.9
20170901,21,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,22,SO2,7,2,6,2,4,4,2,2,2,2,2,2,2,2,2,6,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3,8,3,,4
20170901,22,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,22,NO2,38,27,40,51,37,38,51,34,20,48,20,47,58,39,37,60,54,42,56,27,34,19,37,32,61,18,16,54,9,27,59,61,72,,41
20170901,22,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,22,O3,77,62,70,47,74,80,43,54,35,56,43,48,39,73,63,56,59,67,40,93,52,97,104,58,75,111,78,6,12,41,53,56,41,,75
20170901,22,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,22,CO,2.1,1.7,1.9,2.1,1.8,2,2.1,2,1.6,2.2,1.5,1.6,1.8,1.6,2.1,1.9,1.9,1.9,1.7,1.4,1.4,1.5,1,1.6,1.4,1.5,1.1,0.6,1.8,1.3,2,1.8,2,,1.9
20170901,22,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,23,SO2,6,2,6,2,4,4,2,2,2,2,2,2,2,2,2,5,3,3,2,2,2,2,2,2,2,2,3,3,2,,3,6,3,,5
20170901,23,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,23,NO2,41,36,41,56,40,46,55,30,21,57,38,60,60,93,34,67,53,39,69,26,35,20,36,24,78,16,14,56,7,,64,85,62,,92
20170901,23,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,23,O3,69,39,62,35,64,63,33,30,19,41,12,27,32,14,67,37,50,60,10,82,43,95,83,42,41,119,77,2,6,,40,27,45,,27
20170901,23,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170901,23,CO,2,1.7,1.8,2,1.8,1.9,2.1,2,1.6,2,1.6,1.7,1.9,1.7,2,1.9,1.8,1.9,1.7,1.4,1.5,1.6,1,1.6,1.4,1.6,1,0.6,1.7,,2,1.8,1.7,,2
20170901,23,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
