date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20180319,0,SO2,3,2,2,2,2,2,2,2,,2,2,2,2,2,2,3,3,3,3,2,2,2,5,2,2,2,4,2,2,,3,3,5,4,4
20180319,0,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180319,0,NO2,55,49,70,66,77,62,80,73,,78,63,73,74,65,82,89,67,35,84,58,43,72,90,47,78,21,35,71,67,,76,78,82,87,83
20180319,0,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180319,0,O3,19,7,9,3,2,27,2,5,,2,4,2,2,2,5,2,28,51,4,25,31,19,6,40,15,79,59,18,2,,7,2,4,2,7
20180319,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180319,0,CO,1.3,1.1,0.8,1.2,1.1,1,1.1,1.2,,1.3,1.1,1.2,1.3,1.7,1.1,1.1,1.2,0.9,1.1,1.2,1.3,1.5,1.5,1.1,0.2,0.8,0.6,1.1,1.2,,1.2,1.1,1.2,1.2,1.2
20180319,0,CO_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180319,1,SO2,3,2,2,2,2,2,2,2,,2,2,2,2,2,2,3,3,2,2,2,2,2,4,2,2,2,4,2,3,,4,4,4,5,8
20180319,1,SO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180319,1,NO2,57,42,72,68,82,72,74,80,,74,60,75,74,63,86,87,62,50,70,44,32,69,66,39,77,19,34,82,68,,78,77,81,83,91
20180319,1,NO2_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180319,1,O3,12,2,2,2,2,13,2,2,,2,13,2,2,2,2,2,28,30,12,18,32,13,16,38,11,77,55,3,2,,3,2,2,2,2
20180319,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
