date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20180424,3,PM2.5,34,30,23,31,25,35,33,25,,61,19,21,32,43,43,30,28,16,19,18,23,14,22,19,25,26,20,35,61,3,4,32,41,46,42
20180424,3,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,3,PM10,64,53,26,78,51,52,65,76,,193,,28,96,142,115,67,48,,27,,,30,80,,44,,23,64,62,38,64,48,57,123,129
20180424,3,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,3,AQI,57,52,33,64,51,51,58,63,,122,27,34,73,96,83,59,48,23,27,26,33,30,65,27,44,37,29,57,83,38,57,61,60,87,90
20180424,4,PM2.5,31,24,25,26,24,28,26,22,,65,15,27,20,42,32,30,24,16,16,17,17,17,24,13,23,21,29,37,63,8,11,35,29,29,41
20180424,4,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,4,PM10,57,42,,31,44,53,48,92,,175,,49,61,135,64,74,37,17,22,32,20,28,83,,38,,,63,,33,47,51,,89,136
20180424,4,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,4,AQI,54,42,36,37,45,52,48,71,,113,21,49,56,93,57,62,40,23,23,32,24,30,67,22,38,30,41,57,85,33,47,64,50,70,93
20180424,5,PM2.5,23,21,20,15,19,25,19,18,,48,13,28,20,30,26,24,21,12,19,17,18,16,31,10,24,22,15,37,73,7,5,30,22,24,34
20180424,5,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,5,PM10,49,31,21,,37,39,,52,,126,13,62,61,95,49,48,,25,26,19,,28,77,15,39,,,66,,35,38,49,,48,112
20180424,5,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,5,AQI,49,31,29,23,42,43,31,51,,88,19,56,56,73,49,48,30,25,27,24,26,30,64,22,39,31,21,58,98,35,43,75,31,48,81
20180424,6,PM2.5,20,21,20,17,18,24,16,28,,42,14,17,24,25,27,22,18,16,18,18,15,18,33,14,24,17,9,34,64,3,4,20,22,22,38
20180424,6,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,6,PM10,24,32,24,22,31,43,,58,,105,,18,50,69,53,45,20,26,34,20,,31,93,24,42,18,,66,74,39,15,21,32,46,97
20180424,6,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,6,AQI,33,32,29,24,41,43,25,54,,78,20,24,50,60,52,45,26,26,34,26,21,31,72,24,42,24,21,58,86,39,45,68,41,46,74
20180424,7,PM2.5,18,23,18,25,19,26,22,26,,33,3,19,21,26,24,19,16,13,17,27,13,16,34,14,31,11,14,37,59,5,6,26,19,26,30
20180424,7,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,7,PM10,27,,33,40,36,50,26,93,,95,21,27,57,75,53,41,28,34,36,35,16,42,92,17,57,27,35,62,142,106,21,33,46,90,98
20180424,7,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,7,AQI,27,35,33,40,36,50,31,72,,73,21,27,54,63,52,41,28,34,36,39,19,42,71,20,54,27,35,56,96,78,43,70,46,70,74
20180424,8,PM2.5,19,25,19,26,21,25,18,24,,24,17,18,21,21,25,22,17,16,18,26,26,14,38,21,28,13,7,25,52,3,18,26,25,23,29
20180424,8,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,8,PM10,36,58,47,,45,47,53,49,,54,,32,68,26,73,45,19,30,29,58,,39,107,30,67,21,,50,112,33,30,47,44,85,133
20180424,8,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,8,AQI,36,54,47,37,45,47,52,49,,52,24,32,59,30,62,45,24,30,29,54,37,39,79,30,59,21,19,50,81,33,35,60,44,68,92
20180424,9,PM2.5,22,28,24,20,20,22,22,19,,26,12,20,19,20,14,17,9,15,15,20,17,14,31,16,28,15,15,26,27,3,12,20,23,22,22
20180424,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,9,PM10,24,41,39,53,34,,38,,,44,,38,51,54,37,40,10,22,19,48,21,27,60,,59,,,48,,,,35,37,90,139
20180424,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,9,AQI,31,41,39,52,34,31,38,27,,44,29,38,51,52,37,40,25,23,25,48,24,27,55,23,55,24,23,48,39,21,23,48,37,70,95
20180424,10,PM2.5,17,16,12,25,16,17,14,9,,23,12,17,,15,21,21,13,10,15,16,15,10,35,12,23,10,,14,24,18,12,22,13,16,15
20180424,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,10,PM10,27,25,28,32,27,27,,29,,40,25,,,40,38,41,,,19,,22,15,58,,56,25,43,24,,,17,36,20,102,114
20180424,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,10,AQI,27,25,28,36,27,27,26,29,,40,28,25,26,40,38,41,30,28,30,25,22,30,54,23,53,28,43,29,34,31,20,36,24,76,82
20180424,11,PM2.5,14,24,18,15,11,8,14,10,,13,8,13,7,15,7,19,15,,11,3,14,11,29,6,25,7,,13,29,,17,22,12,11,10
20180424,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,11,PM10,64,25,,20,27,,,20,,26,30,,,32,,26,,,14,,20,12,44,15,31,,6,20,,6,,,,76,52
20180424,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,11,AQI,57,34,30,27,28,25,31,31,,28,35,33,34,32,28,27,32,,31,33,25,36,44,26,36,34,27,31,41,36,24,31,23,63,51
20180424,12,PM2.5,10,17,5,16,13,11,15,11,,,10,13,10,13,12,16,13,16,8,5,11,11,22,8,23,7,99,10,10,,6,10,17,11,10
20180424,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,12,PM10,19,,,,21,,,14,,,16,,,15,,,,18,,26,,,,9,28,,,18,,6,,,,64,63
20180424,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,12,AQI,34,28,36,32,31,29,36,34,,34,40,37,41,31,32,28,37,32,37,36,31,40,31,28,33,40,130,34,34,37,32,35,28,57,57
20180424,13,PM2.5,9,7,18,7,17,10,11,9,,8,11,9,9,11,3,19,8,6,7,7,13,9,17,14,22,6,16,18,21,13,3,21,16,12,8
20180424,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,13,PM10,17,,,,19,,,18,,14,,,,17,,,,,,,,,,,,,,,,16,6,,18,64,77
20180424,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,13,AQI,36,32,39,36,33,32,37,35,,36,41,38,42,35,35,35,40,35,38,37,35,42,33,29,31,43,37,37,36,37,34,37,31,57,64
20180424,14,PM2.5,7,4,3,3,13,19,14,10,,9,7,7,9,11,7,11,,14,10,6,9,9,16,18,17,3,13,13,17,23,3,6,10,12,6
20180424,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,14,PM10,7,13,7,14,,31,,23,,10,7,9,,12,,,,14,,16,,,17,,,,,,,25,,,,35,
20180424,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,14,AQI,38,34,41,37,36,34,38,37,,37,42,38,42,37,38,38,,36,39,38,38,42,35,31,31,43,39,38,37,38,36,39,31,35,31
20180424,15,PM2.5,7,16,8,3,19,8,7,9,,12,3,10,9,10,6,13,7,6,11,11,13,8,18,9,14,3,18,20,31,18,15,11,9,11,7
20180424,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,15,PM10,17,,11,17,,31,,,,,8,14,,13,,,,19,14,,,,,13,21,,21,,,25,,,25,30,
20180424,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,15,AQI,40,35,41,39,37,35,10,38,,39,44,39,43,38,39,40,43,37,40,39,39,43,36,32,31,44,39,41,44,41,36,41,33,30,29
20180424,16,PM2.5,20,16,34,10,15,15,,10,,15,10,10,12,9,15,13,,8,15,11,8,11,9,12,18,10,10,17,22,27,,17,18,11,7
20180424,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,16,PM10,22,26,,26,,16,6,18,,,,15,,16,24,18,,22,20,,19,19,33,22,39,21,13,17,,,,18,,30,
20180424,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,16,AQI,42,34,49,40,38,37,40,39,,41,45,40,44,38,40,40,41,36,41,39,41,42,36,22,39,44,40,42,40,43,38,43,33,30,27
20180424,17,PM2.5,8,7,3,18,21,11,4,10,,27,12,13,13,13,13,9,,16,16,9,10,12,21,8,17,9,13,8,22,35,,24,21,12,8
20180424,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,17,PM10,12,21,6,20,23,22,12,17,,,16,17,,23,28,10,,34,20,11,40,25,39,17,31,18,18,26,,,6,,,37,
20180424,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,17,AQI,40,36,43,39,36,35,40,39,,39,45,40,45,38,39,39,7,36,39,39,41,42,39,30,32,43,40,42,40,50,38,41,31,37,31
20180424,18,PM2.5,6,16,9,9,15,16,5,10,,3,12,18,17,14,14,14,11,21,18,13,15,15,20,18,22,11,10,14,21,43,,19,17,14,8
20180424,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,18,PM10,26,40,18,40,20,18,32,40,,31,19,29,,35,28,23,,39,33,22,27,47,49,35,55,36,32,24,31,49,33,26,25,34,
20180424,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,18,AQI,39,40,39,40,35,33,36,40,,38,43,38,43,36,36,38,35,39,38,38,41,47,49,35,53,43,38,41,38,60,34,39,28,44,33
20180424,19,PM2.5,14,24,22,19,22,14,14,14,,3,15,20,19,17,3,19,17,7,18,12,14,18,22,17,25,16,12,19,18,82,,9,18,17,11
20180424,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,19,PM10,43,33,33,43,25,31,38,39,,46,31,49,,51,47,51,53,59,42,62,35,53,74,60,86,40,26,29,56,93,,51,51,53,
20180424,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,19,AQI,43,34,37,43,31,31,38,39,,46,41,49,37,51,47,51,52,55,42,56,39,52,62,55,68,41,36,40,53,109,29,51,51,52,31
20180424,20,PM2.5,20,22,19,25,21,18,22,16,,16,18,24,24,18,14,23,20,13,21,26,16,17,26,21,31,16,17,18,26,94,3,20,28,24,17
20180424,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,20,PM10,74,60,58,59,50,66,62,89,,61,44,57,,51,57,69,,44,52,63,41,43,85,75,159,35,22,33,88,118,93,65,69,81,
20180424,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,20,AQI,62,55,54,55,50,58,56,70,,56,44,54,34,51,54,60,48,44,51,57,41,43,68,63,105,37,33,37,69,124,72,58,60,66,31
20180424,21,PM2.5,31,29,24,16,23,24,23,19,,30,26,30,24,18,20,27,20,19,24,35,15,27,30,18,21,18,20,16,30,99,,22,32,27,21
20180424,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,21,PM10,72,60,60,76,51,77,82,100,,71,52,63,,55,70,80,91,61,73,73,61,80,117,24,54,45,40,43,60,131,73,67,66,84,25
20180424,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,21,AQI,61,55,55,63,51,64,66,75,,61,51,57,34,53,60,65,71,56,62,62,56,65,84,26,52,45,40,43,55,130,62,59,58,67,30
20180424,22,PM2.5,24,24,24,23,23,30,22,15,,23,30,26,25,23,22,26,23,14,34,24,19,37,,15,22,17,21,26,28,77,3,24,30,29,22
20180424,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,22,PM10,54,49,55,54,47,61,87,74,,70,58,61,,75,73,70,,60,73,48,,95,,29,78,69,54,48,65,98,61,61,60,82,50
20180424,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,22,AQI,52,49,53,52,47,56,69,62,,60,54,56,36,63,62,60,46,55,62,48,27,73,47,29,64,60,52,48,58,103,56,56,55,66,50
20180424,23,PM2.5,25,16,24,34,24,24,34,19,,27,23,30,27,27,24,27,25,14,30,20,17,31,63,8,23,13,22,22,36,52,,24,26,30,22
20180424,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,23,PM10,61,61,55,65,46,67,70,72,,77,38,74,,88,69,118,63,39,125,25,34,70,216,25,88,29,53,43,71,61,,71,63,84,27
20180424,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180424,23,AQI,56,56,53,58,46,59,60,61,,64,38,62,42,69,60,84,57,39,88,29,34,60,133,25,69,29,52,43,61,71,27,61,57,67,31
