date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20180221,9,PM2.5,83,106,34,89,65,114,23,15,,82,37,21,27,126,162,114,84,35,,40,14,32,41,20,29,14,50,166,194,86,109,123,25,99,169
20180221,9,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,9,PM10,84,118,71,,95,142,31,40,,107,51,34,,146,,145,,57,,47,25,32,59,33,47,26,,,221,,,,32,117,
20180221,9,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,9,AQI,110,139,61,118,88,149,33,40,,109,53,34,39,166,212,149,111,54,,56,25,46,58,33,47,26,69,216,244,114,143,161,36,130,219
20180221,10,PM2.5,75,103,50,82,47,88,21,32,,78,27,25,41,125,132,115,93,32,20,64,14,43,41,20,33,30,64,147,206,98,83,118,31,108,117
20180221,10,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,10,PM10,,,63,,53,,32,,,102,32,39,57,145,,126,,55,21,,24,,56,41,39,,,,242,104,,,48,125,146
20180221,10,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,10,AQI,100,135,69,109,65,116,32,46,,104,39,39,58,164,174,150,123,53,29,86,24,60,58,41,47,43,86,196,256,129,110,154,48,141,153
20180221,11,PM2.5,60,57,57,64,46,59,32,37,,98,44,,183,82,79,82,82,25,33,82,22,45,34,25,27,24,66,71,186,88,68,76,48,76,56
20180221,11,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,11,PM10,,62,,,,,41,,,,50,,,88,,,88,34,45,,25,,46,34,33,28,72,,188,,,,60,120,85
20180221,11,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,11,AQI,81,78,78,86,64,80,46,53,,129,61,,233,109,105,109,109,36,47,109,31,63,49,36,39,34,89,95,236,116,91,101,66,101,76
20180221,12,PM2.5,69,35,52,39,54,47,47,31,,57,52,41,211,60,52,59,69,23,40,91,23,41,28,13,26,13,66,48,165,63,54,50,51,45,45
20180221,12,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,12,PM10,,41,,,,,,46,,57,63,54,,73,,,,25,49,,25,,,24,35,16,,,,,,,52,74,63
20180221,12,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,12,AQI,93,50,71,55,74,65,65,46,,78,71,58,261,81,71,80,93,33,56,120,33,58,40,24,37,30,89,66,215,85,74,69,70,63,63
20180221,13,PM2.5,49,43,52,52,42,47,37,23,,69,96,59,162,81,58,44,52,25,57,81,25,32,18,26,22,15,68,60,91,60,70,57,54,57,47
20180221,13,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,13,PM10,,,52,,,,45,32,,70,,76,,85,,,,31,68,,42,,35,29,42,,,,,,,,,65,58
20180221,13,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,13,AQI,68,60,71,71,59,65,53,33,,93,126,80,212,108,79,61,71,36,78,108,42,46,35,37,42,32,91,81,120,81,94,78,74,78,65
20180221,14,PM2.5,43,56,70,55,37,40,45,32,,71,65,75,59,66,71,33,49,17,53,73,46,40,21,14,22,20,62,70,34,27,50,54,55,68,39
20180221,14,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,14,PM10,,,,60,,43,52,42,,,,79,,,,,,24,58,,51,,50,25,38,21,,,,,55,,,78,50
20180221,14,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,14,AQI,60,76,94,75,53,56,63,46,,95,88,100,80,89,95,47,68,26,73,98,64,56,50,29,38,32,84,94,49,39,69,74,75,91,55
20180221,15,PM2.5,36,46,,40,35,43,33,54,,42,35,47,34,35,43,37,31,18,49,48,25,41,11,19,28,37,55,34,27,24,41,48,48,35,48
20180221,15,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,15,PM10,43,,,,45,77,36,135,,,37,50,,,,39,,39,60,,32,,41,51,53,56,,,,29,,,,65,
20180221,15,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,15,AQI,51,64,,56,50,64,47,93,,59,50,65,49,50,60,53,44,39,68,66,36,58,41,51,52,53,75,49,39,34,58,66,66,58,66
20180221,16,PM2.5,33,33,42,24,32,30,39,46,,32,27,40,26,18,23,34,33,23,45,25,18,25,20,27,27,34,28,19,24,29,42,31,34,24,34
20180221,16,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,16,PM10,33,,,27,36,,39,182,,33,,44,31,24,28,,,50,52,,50,,74,41,63,44,,21,40,44,,,43,44,52
20180221,16,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,16,AQI,47,47,59,34,46,54,55,116,,46,39,56,37,30,33,49,47,50,63,36,50,36,62,41,57,49,40,38,40,44,59,44,49,44,51
20180221,17,PM2.5,30,30,30,27,34,33,31,31,,32,25,32,25,20,29,23,36,26,36,33,18,26,11,15,14,22,38,24,31,28,31,29,35,22,29
20180221,17,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,17,PM10,37,,43,36,,36,37,88,,36,32,44,37,32,,28,48,62,47,,42,26,34,44,40,38,,30,66,47,37,31,45,45,38
20180221,17,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,17,AQI,43,43,43,39,49,47,44,69,,46,36,46,37,32,41,33,51,56,51,47,42,37,34,44,40,38,54,38,58,47,44,41,50,45,41
20180221,18,PM2.5,32,29,34,29,31,35,35,15,,36,28,37,24,19,26,25,34,,28,39,13,16,6,7,7,14,35,29,50,16,33,32,39,,29
20180221,18,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,18,PM10,48,44,49,43,59,56,43,81,,48,38,51,42,34,33,40,53,,46,46,26,23,38,24,38,32,39,32,87,35,41,37,48,,46
20180221,18,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,18,AQI,48,44,49,43,55,53,50,66,,51,40,53,42,34,37,40,52,,46,55,27,24,38,29,38,32,50,41,69,35,47,46,55,,46
20180221,19,PM2.5,27,31,28,30,28,27,21,10,,28,19,30,27,23,31,29,34,12,28,37,15,27,11,4,,5,29,37,67,21,33,25,38,25,26
20180221,19,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,19,PM10,47,50,42,37,41,52,42,49,,53,42,55,51,43,42,52,57,35,60,45,34,28,28,24,,21,38,56,101,66,40,35,38,63,57
20180221,19,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,19,AQI,47,50,42,43,41,51,42,49,,52,42,53,51,43,44,51,54,35,55,53,34,39,28,29,,33,41,53,90,58,47,36,54,57,54
20180221,20,PM2.5,22,28,19,19,12,16,10,8,,22,10,,24,24,35,24,21,16,26,45,9,16,23,3,10,3,45,82,56,37,19,16,23,12,11
20180221,20,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,20,PM10,34,44,31,22,23,24,39,32,,41,38,,43,48,45,44,32,34,57,55,32,30,64,24,37,23,,96,105,73,30,27,33,56,47
20180221,20,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,20,AQI,34,44,31,27,24,24,39,32,,41,38,,43,48,50,44,32,34,54,63,32,30,57,24,37,32,63,109,78,62,30,27,33,53,47
20180221,21,PM2.5,12,12,6,9,8,11,7,22,,13,10,14,12,18,23,20,18,14,19,48,14,3,21,15,17,3,47,65,44,67,,10,17,5,7
20180221,21,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,21,PM10,36,38,30,24,22,26,29,38,,32,38,38,41,45,34,36,34,35,54,64,27,43,53,32,47,35,53,91,66,100,,21,29,35,31
20180221,21,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,21,AQI,36,38,30,24,23,26,29,38,,32,38,38,41,45,34,36,34,35,52,66,27,43,52,32,47,35,65,88,61,90,,21,29,35,31
20180221,22,PM2.5,14,10,13,10,7,8,8,21,,3,6,16,10,13,8,17,16,16,20,49,14,31,24,17,16,4,18,80,29,48,12,9,10,5,6
20180221,22,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,22,PM10,36,25,36,22,22,28,21,39,,29,33,48,36,31,17,31,38,30,49,63,45,47,66,38,46,33,34,,40,75,17,21,26,33,28
20180221,22,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,22,AQI,36,25,36,22,22,28,22,39,,29,33,48,36,31,22,31,38,30,49,68,45,47,58,38,46,33,34,106,41,66,23,21,30,33,28
20180221,23,PM2.5,14,9,3,5,6,9,3,71,,3,8,16,7,8,9,13,13,24,26,53,20,45,29,15,15,6,22,33,28,44,12,8,10,4,6
20180221,23,PM2.5_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,23,PM10,29,27,23,22,20,25,25,91,,39,36,42,35,35,23,32,41,45,51,56,38,57,50,39,47,39,23,51,44,64,17,18,25,29,28
20180221,23,PM10_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20180221,23,AQI,29,27,23,22,20,25,25,95,,39,36,42,35,35,23,32,41,45,51,73,38,63,50,39,47,39,31,51,44,61,24,18,30,29,28
